id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight	score<Perc AH pubs>	score<Perc DH pubs>	score<Perc DH pubs level 1>	score<Perc DH pubs level 2>	score<Perc DH pubs level 3>	description
12224011	1403	-0.681	0.1531	1	1881	2.4393	5323	0.000187864	0	0	0	0	<td>Pain;MYOPAIN;Rheumatology International;Arthritis & Rheumatology;Journal of Pain</td>
3609482	1404	0.8671	-0.1081	2	1114	1.9445	5316	0	0	0	0	0	<td>Icarus;Meteoritics and Planetary Science;Planetary and Space Science;Advances in Space Research;Earth and Planetary Science Letters</td>
1422304	1405	0.85	0.1792	4	1186	2.9532	5314	0	0	0	0	0	<td>IFAC Proceedings Volumes;Journal of Process Control;Computers & Chemical Engineering;Automatica;Industrial & Engineering Chemistry Research</td>
1125057	1406	0.1936	0.5823	3	1384	2.2857	5312	0.00564759	0.000376506	0	0.000376506	0	<td>IEEE Transactions on Education;Journal of Engineering Education;European Journal of Engineering Education;Computer Applications in Engineering Education;Journal of Professional Issues in Engineering Education and Practice</td>
395244	1407	0.8173	0.1535	5	940	2.0799	5310	0.0001883239	0	0	0	0	<td>Monthly Weather Review;Quarterly Journal of the Royal Meteorological Society;Tellus A Dynamic Meteorology and Oceanography;Journal of the Atmospheric Sciences;Atmospheric Measurement Techniques Discussions</td>
5755082	1408	-0.1136	-0.4472	6	2361	2.8141	5305	0	0	0	0	0	<td>Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy;Journal of Luminescence;Journal of Molecular Structure;Journal of Photochemistry and Photobiology B Biology;International Journal of Biological Macromolecules</td>
1437916	1409	-0.8053	-0.0588	1	1572	2.2008	5305	0.0001885014	0	0	0	0	<td>Child's Nervous System;Journal of Neurosurgery Pediatrics;Journal of Neurosurgery;Neurosurgery;World Neurosurgery</td>
7392882	1410	-0.0339	0.3571	3	1570	2.4864	5304	0.004713424	0.0009426848	0	0.0009426848	0	<td>Journal of Neural Engineering;IEEE Transactions on Neural Systems and Rehabilitation Engineering;IEEE Transactions on Biomedical Engineering;Clinical Neurophysiology;PLoS ONE</td>
6438738	1411	0.6272	-0.2881	2	1409	2.5814	5303	0.001885725	0	0	0	0	<td>Applied Clay Science;Clay Minerals;Clays and Clay Minerals;American Mineralogist;Journal of Colloid and Interface Science</td>
6945774	1412	-0.0056	0.0651	5	1614	3.0682	5299	0.001509719	0	0	0	0	<td>Ecology;Journal of Animal Ecology;Oikos;Proceedings of The Royal Society B Biological Sciences;Oecologia</td>
3456291	1413	-0.1816	0.873	3	938	2.7135	5293	0.008123937	0.0001889288	0	0.0001889288	0	<td>Accounting Education;Journal of Education for Business;Marketing Education Review;Journal of Marketing Education;Issues in Accounting Education</td>
3996134	1414	1.0911	-0.0554	2	671	2.2009	5293	0.0003778575	0	0	0	0	<td>International Journal of Solids and Structures;International Journal of Fracture;Acta Mechanica;Engineering Fracture Mechanics;Archive of Applied Mechanics</td>
6922455	1415	-0.0549	-0.0817	5	1101	2.7967	5285	0.005108798	0	0	0	0	<td>Cretaceous Research;ZooKeys;Systematic Entomology;Paleontological Journal;The Coleopterists Bulletin</td>
391870	1416	-0.8707	0.0634	1	784	1.6551	5284	0	0	0	0	0	<td>Journal of Shoulder and Elbow Surgery;The Journal of Bone and Joint Surgery (American);Clinical Orthopaedics and Related Research®;Injury;International Orthopaedics</td>
8631971	1417	0.8661	0.0423	2	552	1.7548	5283	0.0007571456	0.0001892864	0.0001892864	0	0	<td>Journal of Geotechnical and Geoenvironmental Engineering;Géotechnique;Canadian Geotechnical Journal;Computers and Geotechnics;Soil Dynamics and Earthquake Engineering</td>
576015	1418	-0.6091	-0.2017	5	1880	2.0466	5283	0.0003785728	0	0	0	0	<td>Infection and Immunity;PLoS ONE;Pathogens and Disease;The Journal of Infectious Diseases;PLoS Neglected Tropical Diseases</td>
13850194	1419	-0.3395	-0.2564	1	2158	2.459	5280	0.0001893939	0	0	0	0	<td>The Journal of Cell Biology;Journal of Biological Chemistry;Biophysical Journal;Molecular Biology of the Cell;Proceedings of the National Academy of Sciences</td>
4866119	1420	-0.22	0.9397	3	1006	3.1807	5279	0.02178443	0	0	0	0	<td>World Development;Journal of International Development;Development in Practice;Development Policy Review;Third World Quarterly</td>
7664567	1421	0.9353	-0.512	2	824	2.187	5275	0	0	0	0	0	<td>Physical Review B;Journal of the Physical Society of Japan;Synthetic Metals;Physical Review Letters;Physica B Condensed Matter</td>
8043618	1422	-0.2377	0.9371	3	1025	2.7584	5270	0.05578748	0	0	0	0	<td>Labour Economics;Journal of International Migration and Integration;International Migration Review;International Journal of Manpower;Journal of Population Economics</td>
1578995	1423	-0.3557	0.8827	3	1008	2.5662	5270	0.004743833	0.0001897533	0	0.0001897533	0	<td>Journal of Vocational Behavior;Journal of Career Assessment;The Career Development Quarterly;Journal of Career Development;International Journal for Educational and Vocational Guidance</td>
2515112	1424	-0.7167	-0.1845	1	1743	1.8303	5265	0	0	0	0	0	<td>Atherosclerosis;Journal of Clinical Lipidology;The Journal of Lipid Research;Current Opinion in Lipidology;Arteriosclerosis Thrombosis and Vascular Biology</td>
4077322	1425	-0.5398	-0.3377	1	2186	2.6264	5261	0.0001900779	0	0	0	0	<td>Journal of Medicinal Chemistry;European Journal of Pharmacology;ChemInform;British Journal of Pharmacology;Bioorganic & Medicinal Chemistry Letters</td>
4917734	1426	-0.3411	0.7536	3	849	1.6549	5259	0.01026811	0.0001901502	0.0001901502	0	0	<td>Educação & Sociedade;Educação e Pesquisa;Revista Brasileira de Educação;Cadernos de Pesquisa;Psicologia Escolar e Educacional</td>
13848074	1427	-0.3946	-0.1728	5	1624	2.086	5258	0.0003803728	0	0	0	0	<td>Veterinary Parasitology;Parasitology Research;Small Ruminant Research;International Journal for Parasitology;Parasitology</td>
1519757	1428	0.5838	0.2871	4	1498	2.5804	5252	0.001523229	0.0001904037	0	0.0001904037	0	<td>Applied Mechanics and Materials;IEEE Transactions on Microwave Theory and Techniques;Microwave and Optical Technology Letters;IEEE Transactions on Antennas and Propagation;IEEE Sensors Journal</td>
4346207	1429	-0.7144	0.0483	1	1626	2.3056	5251	0.0005713198	0	0	0	0	<td>Anesthesia & Analgesia;British Journal of Anaesthesia;Anesthesiology;European Journal of Anaesthesiology;Anaesthesia</td>
1317558	1430	0.3981	-0.4086	2	1540	2.3043	5250	0	0	0	0	0	<td>Journal of Hazardous Materials;Environmental Science & Technology;Chemosphere;Chemical Engineering Journal;Applied Catalysis B Environmental</td>
4394217	1431	-0.6557	-0.207	1	1945	2.4985	5248	0	0	0	0	0	<td>American Journal of Physiology. Renal physiology;Journal of Biological Chemistry;American Journal of Physiology-Lung Cellular and Molecular Physiology;American Journal of Physiology-Cell Physiology;Kidney International</td>
99161	1432	-0.6283	-0.1229	1	1561	2.1456	5248	0.0001905488	0	0	0	0	<td>American Journal of Roentgenology;Radiology;Journal of Magnetic Resonance Imaging;European Radiology;European Journal of Radiology</td>
1870845	1433	-0.6243	-0.2104	1	1713	1.8921	5246	0	0	0	0	0	<td>Mycoses;Medical Mycology;Mycopathologia;International Journal of Dermatology;British Journal of Dermatology</td>
1729336	1434	-0.8739	-0.1354	1	1404	2.0764	5241	0.0001908033	0	0	0	0	<td>CHEST Journal;The Annals of Thoracic Surgery;Respirology;Archivos de Bronconeumología;Journal of Thoracic Disease</td>
3558863	1435	0.7114	-0.3069	2	1686	2.4949	5240	0.0005725191	0	0	0	0	<td>Applied Physics Letters;Advanced Materials;Langmuir;Optics Express;Physical Review B</td>
2888773	1436	-0.5043	-0.0101	1	2163	2.1879	5237	0.006301317	0	0	0	0	<td>Forensic Science International;Drug Testing and Analysis;Forensic Toxicology;Journal of Analytical Toxicology;Journal of Psychoactive Drugs</td>
6566934	1437	0.8537	-0.0028	2	1517	2.8532	5235	0.0003820439	0	0	0	0	<td>IEEE Transactions on Magnetics;Review of Scientific Instruments;IEEE/ASME Transactions on Mechatronics;Physica B Condensed Matter;Precision Engineering</td>
4376163	1438	0.8832	-0.2055	2	1051	2.2236	5233	0.002102045	0	0	0	0	<td>Meteoritics and Planetary Science;Geochimica et Cosmochimica Acta;Earth and Planetary Science Letters;The Astrophysical Journal;Icarus</td>
7320145	1439	1.1272	-0.1672	2	865	2.2233	5231	0	0	0	0	0	<td>Physics of Plasmas;Review of Scientific Instruments;Fusion Science & Technology;Physical Review Letters;Journal of Physics Conference Series</td>
2283451	1440	-0.6225	0.4312	3	1587	2.4225	5223	0.0009573042	0	0	0	0	<td>American Journal of Geriatric Psychiatry;International Journal of Geriatric Psychiatry;Journal of Affective Disorders;International Psychogeriatrics;Aging & Mental Health</td>
547658	1441	-0.4305	0.7303	3	1160	2.2984	5217	0.03220242	0	0	0	0	<td>Sexually Transmitted Infections;AIDS and Behavior;PLoS ONE;Sexually Transmitted Diseases;AIDS Care</td>
6881320	1442	1.1498	-0.2882	2	684	2.0173	5213	0.0001918281	0	0	0	0	<td>Journal of Electronic Materials;Applied Physics Letters;Journal of Applied Physics;Journal of Crystal Growth;Infrared Physics & Technology</td>
745409	1443	-0.5251	0.222	3	1955	2.3592	5203	0.03940035	0	0	0	0	<td>Journal of Veterinary Behavior;Anthrozoös;Applied Animal Behaviour Science;Journal of the American Veterinary Medical Association;Journal of Applied Animal Welfare Science</td>
2344464	1444	0.0037	-0.4919	6	2037	2.7327	5201	0	0	0	0	0	<td>Biochemistry;Journal of the American Chemical Society;Biochimica et Biophysica Acta (BBA) - Lipids and Lipid Metabolism;Journal of Biological Chemistry;Proceedings of the National Academy of Sciences</td>
2160047	1445	-0.3891	0.6605	3	1062	2.128	5199	0.06039623	0.0001923447	0	0.0001923447	0	<td>Memory & Cognition;Memory;Applied Cognitive Psychology;Bulletin of the Psychonomic Society;Journal of Memory and Language</td>
7526996	1446	0.2971	-0.1882	6	2331	3.1869	5196	0.01712856	0.0001924557	0	0.0001924557	0	<td>Origins of Life and Evolution of Biospheres;Angewandte Chemie;Angewandte Chemie International Edition;ChemInform;Proceedings of the National Academy of Sciences</td>
4771017	1447	-0.8684	0.0275	1	1266	2.1748	5196	0	0	0	0	0	<td>Anesthesia & Analgesia;International Journal of Obstetric Anesthesia;Anaesthesia;Anesthesiology;Regional Anesthesia and Pain Medicine</td>
1115975	1448	-0.0531	-0.3061	2	2361	2.2757	5191	0.002311693	0	0	0	0	<td>Biomacromolecules;Biomaterials;International Journal of Biological Macromolecules;Journal of Applied Polymer Science;Acta Biomaterialia</td>
872643	1449	0.167	0.8172	3	1077	2.0512	5188	0.00616808	0.000385505	0	0.000385505	0	<td>Telecommunications Policy;Info;Information Economics and Policy;Journal of Regulatory Economics;Review of Network Economics</td>
2833892	1450	-0.7892	-0.1932	1	1650	1.9429	5188	0	0	0	0	0	<td>Journal of Thrombosis and Haemostasis;Blood;Haemophilia;Reactions Weekly;British Journal of Haematology</td>
5298156	1451	0.7187	0.0042	5	1168	2.4178	5186	0.0003856537	0	0	0	0	<td>Water Resources Research;Advances in Water Resources;Journal of Hydrology;Ground Water;Journal of Contaminant Hydrology</td>
3709029	1452	-0.1884	0.7887	3	964	3.6928	5184	0.7276235	0.001929012	0.001157407	0.0007716049	0	<td>Historical Archaeology;International Journal of Historical Archaeology;Antiquity;World Archaeology;Archaeological Dialogues</td>
1371765	1453	-0.873	-0.0348	1	1144	1.8562	5184	0	0	0	0	0	<td>Journal of Minimally Invasive Gynecology;Fertility and Sterility;BJOG An International Journal of Obstetrics & Gynaecology;Obstetrics and Gynecology;European Journal of Obstetrics & Gynecology and Reproductive Biology</td>
6940337	1454	0.0178	-0.0297	5	1133	3.0232	5176	0.005795981	0	0	0	0	<td>Freshwater Biology;PLoS ONE;Oecologia;Hydrobiologia;Marine Ecology Progress Series</td>
5178393	1455	-0.8328	-0.1677	1	1605	2.03	5171	0.0001933862	0	0	0	0	<td>The Journal of Heart and Lung Transplantation;The Annals of Thoracic Surgery;Transplantation Proceedings;American Journal of Transplantation;Journal of Thoracic and Cardiovascular Surgery</td>
5797387	1456	-0.3963	0.7897	3	1281	2.7287	5168	0.0125774	0.0001934984	0	0.0001934984	0	<td>Ageing and Society;Journal of Aging Studies;Educational Gerontology;The Gerontologist;The Journals of Gerontology Series B</td>
5675397	1457	0.425	0.7487	4	808	2.3387	5168	0.0119969	0	0	0	0	<td>Games and Economic Behavior;Journal of Economic Theory;Economics Letters;American Economic Review;International Journal of Industrial Organization</td>
6945096	1458	-0.0753	0.9065	3	1047	2.851	5167	0.01664409	0	0	0	0	<td>Review of Income and Wealth;Economics Letters;The Journal of Economic Inequality;Applied Economics Letters;Applied Economics</td>
11654580	1459	-0.1666	0.2687	5	1740	3.1785	5167	0.4760983	0.0001935359	0.0001935359	0	0	<td>Journal of Archaeological Science;American Journal of Physical Anthropology;International Journal of Osteoarchaeology;Antiquity;Journal of Archaeological Science Reports</td>
2821506	1460	-0.6952	-0.2919	1	2106	2.9596	5165	0.0001936108	0	0	0	0	<td>Arteriosclerosis Thrombosis and Vascular Biology;Atherosclerosis;Circulation Research;PLoS ONE;Circulation</td>
4446273	1461	-0.7434	-0.1966	1	2099	2.6348	5162	0	0	0	0	0	<td>Annals of the Rheumatic Diseases;Arthritis & Rheumatology;Archives of Oral Biology;Rheumatology;Oral Diseases</td>
10641407	1462	0.3182	0.0326	5	1262	1.885	5158	0.001550989	0	0	0	0	<td>Water Science & Technology;Journal of Environmental Engineering;Water Research;The Science of The Total Environment;Urban Water Journal</td>
2275945	1463	1.2415	0.0037	4	925	3.2244	5155	0.001939864	0	0	0	0	<td>Physical Review E;Physical Review B;Physical Review Letters;Journal of Physics A: Mathematical and Theoretical;Physical Review A</td>
3805797	1464	-0.3052	0.0804	5	1486	1.9943	5151	0.05494079	0	0	0	0	<td>Small Ruminant Research;Tropical Animal Health and Production;Animal Genetics;Livestock Science;Journal of Animal Breeding and Genetics</td>
2604688	1465	-0.19	0.8686	3	1223	3.1414	5150	0.01495146	0.0009708738	0	0.0009708738	0	<td>Small Group Research;Proceedings of the Human Factors and Ergonomics Society Annual Meeting;Team Performance Management;Journal of Organizational Behavior;Equality Diversity and Inclusion An International Journal</td>
5809419	1466	-0.3659	-0.174	1	1597	2.1171	5146	0.0001943257	0	0	0	0	<td>Genetics;PLoS Genetics;Current Biology;Proceedings of the National Academy of Sciences;PLoS ONE</td>
1785253	1467	1.0986	-0.323	2	776	2.0869	5135	0	0	0	0	0	<td>Journal of Nuclear Materials;Fusion Engineering and Design;International Journal of Refractory Metals and Hard Materials;Fusion Science & Technology;Physica Scripta</td>
647167	1468	1.3599	-0.0439	4	352	1.4574	5130	0.0001949318	0	0	0	0	<td>Monthly Notices of the Royal Astronomical Society;Astronomy and Astrophysics;The Astrophysical Journal;The Astronomical Journal;Proceedings of the International Astronomical Union</td>
814161	1469	-0.3033	0.8898	3	977	2.4497	5128	0.02379095	0.0007800312	0.0001950078	0.0005850234	0	<td>International Journal of Lifelong Education;Journal of Vocational Education and Training;Journal of Workplace Learning;Journal of Education and Work;Studies in Continuing Education</td>
325652	1470	1.2555	-0.0693	2	507	2.1636	5119	0	0	0	0	0	<td>The Astrophysical Journal;Physics of Plasmas;Journal of Geophysical Research;Advances in Space Research;Astronomy and Astrophysics</td>
7526976	1471	-0.3977	-0.3494	5	1719	2.1392	5116	0	0	0	0	0	<td>Journal of Biological Chemistry;Nucleic Acids Research;Proceedings of the National Academy of Sciences;Journal of Molecular Biology;Journal of Bacteriology</td>
7526729	1472	-0.9084	-0.1714	1	1619	2.3043	5111	0.0005869693	0	0	0	0	<td>American Journal of Medical Genetics Part A;Journal of Craniofacial Surgery;Journal of Child Neurology;BMJ Case Reports;Journal of Neuro-Oncology</td>
94843	1473	-0.2398	-0.3494	6	2335	2.5875	5109	0	0	0	0	0	<td>Journal of Pharmaceutical Sciences;Pharmaceutical Research;mAbs;Analytical Biochemistry;Analytical Chemistry</td>
1582114	1474	-0.9332	-0.0776	1	917	1.9839	5104	0	0	0	0	0	<td>Catheterization and Cardiovascular Interventions;International Journal of Cardiology;Echocardiography;The Annals of Thoracic Surgery;Pediatric Cardiology</td>
2722953	1475	-0.5899	0.2841	3	1983	2.8764	5101	0.00117624	0	0	0	0	<td>PLoS ONE;Neuroscience Letters;Behavioural Brain Research;Neuroscience;Brain Research</td>
5026818	1476	0.6334	0.0093	5	646	2.2942	5097	0.04375122	0	0	0	0	<td>Tectonophysics;Geophysical Journal International;Journal of Asian Earth Sciences;International Journal of Earth Sciences;Tectonics</td>
6876954	1477	0.855	-0.339	2	1600	2.5843	5095	0.0003925417	0	0	0	0	<td>Applied Physics Letters;Nanotechnology;Review of Scientific Instruments;Physical Review B;Surface Science</td>
1607400	1478	1.1255	-0.4309	2	768	2.6952	5087	0	0	0	0	0	<td>Physical Review B;Surface Science;Physical Review Letters;Applied Surface Science;Journal of Physics Condensed Matter</td>
1537675	1479	-0.4864	0.7233	3	1304	2.8376	5086	0.01887534	0.0001966182	0	0.0001966182	0	<td>Personality and Individual Differences;Journal of Research in Personality;Psychiatry Research;Assessment;Behavioral Sciences & the Law</td>
4208258	1480	-0.8549	-0.1946	1	1449	2.042	5081	0	0	0	0	0	<td>CHEST Journal;Reactions Weekly;La Revue de Médecine Interne;European Respiratory Journal;Current Opinion in Pulmonary Medicine</td>
4468380	1481	-0.8415	-0.1561	1	1285	1.6625	5070	0	0	0	0	0	<td>Surgery;World Journal of Surgery;Clinical Nuclear Medicine;Endocrine Practice;Clinical Endocrinology</td>
7827955	1482	-0.5848	0.0269	1	2069	2.3782	5070	0.002169625	0	0	0	0	<td>Psychopharmacology;Drug and Alcohol Dependence;Addiction;Journal of Psychopharmacology;Brain Research</td>
1544615	1483	-0.5568	0.6173	3	1196	2.1918	5068	0.004143646	0	0	0	0	<td>Journal of Interprofessional Care;International Journal of Integrated Care;Journal of Integrated Care;Health & Social Care in the Community;Medical Teacher</td>
7526786	1484	-0.4779	-0.1569	1	2380	2.6274	5056	0.0003955696	0	0	0	0	<td>Genetics;Mammalian Genome;Physiological Genomics;PLoS ONE;PLoS Genetics</td>
13221205	1485	-0.3767	-0.0601	1	2470	2.1829	5051	0.002177787	0	0	0	0	<td>Environmental Health Perspectives;Environmental Research;The Science of The Total Environment;NeuroToxicology;Biological Trace Element Research</td>
5138179	1486	0.7795	-0.0651	5	765	2.4135	5049	0.002772826	0	0	0	0	<td>Journal of Structural Geology;Tectonophysics;AAPG Bulletin;Marine and Petroleum Geology;Journal of Geophysical Research Solid Earth</td>
3392739	1487	-0.7905	-0.2085	1	1709	2.4883	5049	0.000198059	0.000198059	0	0.000198059	0	<td>Veterinary and Comparative Oncology;Veterinary Pathology;Journal of the American Veterinary Medical Association;Journal of Veterinary Internal Medicine;Veterinary Radiology & Ultrasound</td>
177246	1488	0.9196	-0.1462	2	879	2.165	5045	0.0003964321	0	0	0	0	<td>International Journal of Heat and Mass Transfer;Applied Thermal Engineering;Experimental Thermal and Fluid Science;Heat Transfer Engineering;International Journal of Multiphase Flow</td>
4003239	1489	-0.7216	-0.0845	1	1784	2.0762	5045	0.0001982161	0	0	0	0	<td>The Aging Male;The Journal of Urology;Clinical Endocrinology;Journal of Sexual Medicine;The Journal of Clinical Endocrinology & Metabolism</td>
4829434	1490	-0.7992	-0.0287	1	1181	1.8131	5044	0	0	0	0	0	<td>Spine;European Spine Journal;Clinical Spine Surgery;The Spine Journal;Journal of Neurosurgery Spine</td>
3774220	1491	-0.2547	0.8334	3	893	2.429	5038	0.04605002	0.0005954744	0.0003969829	0.0001984915	0	<td>Assessment & Evaluation in Higher Education;Assessment in Education Principles Policy and Practice;Teaching in Higher Education;Computers & Education;Studies in Higher Education</td>
933624	1492	0.7199	0.5058	4	900	2.4352	5037	0.002977963	0.0005955926	0	0.0005955926	0	<td>IEEE Transactions on Vehicular Technology;International Journal of Distributed Sensor Networks;Wireless Personal Communications;IEEE Transactions on Mobile Computing;IEEE Communications Magazine</td>
10914607	1493	-0.6111	-0.2108	1	1939	2.1853	5037	0.001985309	0	0	0	0	<td>Journal of Inherited Metabolic Disease;Molecular Genetics and Metabolism;Pediatrics;The Journal of Pediatrics;Genetics in Medicine</td>
3034338	1494	1.2018	-0.173	2	729	2.4882	5033	0.001390821	0	0	0	0	<td>Physical Review A;Physical Review Letters;Review of Scientific Instruments;Physical Review D;Optics Letters</td>
7527424	1495	-0.2727	0.7738	3	1304	3.3225	5028	0.02147971	0	0	0	0	<td>Sex Roles;International Journal of Science Education;Learning and Individual Differences;Journal of Experimental Social Psychology;Social Psychology of Education</td>
1458391	1496	-0.215	-0.1608	5	714	1.3753	5027	0.0003978516	0	0	0	0	<td>Revista Brasileira de Zootecnia;Arquivo Brasileiro de Medicina Veterinária e Zootecnia;Ciência Rural;Pesquisa Agropecuária Brasileira;Revista Brasileira de Saúde e Produção Animal</td>
4414382	1497	0.9062	-0.2528	2	1089	1.8558	5027	0.002586036	0	0	0	0	<td>Metallurgical and Materials Transactions B;Steel Research International;Ironmaking & Steelmaking;Journal of Iron and Steel Research International;International Journal of Minerals, Metallurgy, and Materials</td>
9227827	1498	-0.0357	0.5002	3	1205	2.7067	5027	0.6815198	0.00238711	0.001989258	0.0003978516	0	<td>Journal of Archaeological Science;American Antiquity;Kiva;Ancient Mesoamerica;Antiquity</td>
4135662	1499	-0.4682	-0.2798	1	2380	2.6273	5026	0.0009948269	0	0	0	0	<td>Pigment Cell & Melanoma Research;Journal of Investigative Dermatology;Experimental Dermatology;PLoS ONE;Journal of Dermatological Science</td>
6877930	1500	0.9671	-0.3525	2	1089	2.0845	5021	0.0001991635	0	0	0	0	<td>Microelectronic Engineering;Journal of Applied Physics;Thin Solid Films;Applied Physics Letters;MRS Advances</td>
1149943	1501	0.3078	0.6855	4	1223	2.4477	5021	0.02250548	0.001194981	0	0.001194981	0	<td>Computers & Security;IEEE Security & Privacy;Information Management & Computer Security;Communications of the ACM;Journal of Information Privacy and Security</td>
2125279	1502	-0.1291	-0.1427	5	1579	2.0312	5012	0.0005985635	0	0	0	0	<td>Journal of Shellfish Research;Aquaculture;Aquaculture Research;Fish & Shellfish Immunology;Journal of Invertebrate Pathology</td>
4644089	1503	0.2069	-0.4024	6	1725	1.8692	5009	0.00319425	0	0	0	0	<td>Coloration Technology;Fibers and Polymers;Textile Research Journal;Dyes and Pigments;Journal of Applied Polymer Science</td>
11803677	1504	-0.2736	-0.3773	6	2221	2.3712	5009	0.0001996406	0	0	0	0	<td>Journal of Applied Phycology;Marine Drugs;Carbohydrate Polymers;Food Chemistry;International Journal of Biological Macromolecules</td>
6942188	1505	-0.0377	0.0038	5	1225	2.951	5004	0.0003996803	0	0	0	0	<td>Ecology;Oikos;Oecologia;Animal Behaviour;Journal of Animal Ecology</td>
3903740	1506	1.0395	-0.4385	2	840	1.7328	4999	0	0	0	0	0	<td>Journal of the American Ceramic Society;Journal of Materials Science: Materials in Electronics;Journal of the European Ceramic Society;Ceramics International;Journal of Alloys and Compounds</td>
5340260	1507	-0.1807	0.6693	3	1358	3.443	4996	0.4389512	0.002001601	0	0.002001601	0	<td>Consciousness and Cognition;Philosophical Studies;Phenomenology and the Cognitive Sciences;Philosophical Psychology;Frontiers in Psychology</td>
5418820	1508	-0.8744	-0.0094	1	1250	2.3193	4993	0.0002002804	0	0	0	0	<td>CHEST Journal;The American Journal of Emergency Medicine;Journal of Ultrasound in Medicine;Journal of Cardiothoracic and Vascular Anesthesia;Academic Emergency Medicine</td>
1937187	1509	-0.3359	-0.3104	6	2258	2.4572	4991	0	0	0	0	0	<td>International Journal of Pharmaceutics;Journal of Controlled Release;European Journal of Pharmaceutics and Biopharmaceutics;Drug Development and Industrial Pharmacy;Journal of Pharmaceutical Sciences</td>
757801	1510	-0.3907	-0.3225	1	2375	2.3538	4990	0.0002004008	0	0	0	0	<td>Journal of Biological Chemistry;Biochemistry;Journal of Bacteriology;BioMetals;PLoS ONE</td>
2700637	1511	-0.6121	-0.2968	1	2108	2.4044	4990	0	0	0	0	0	<td>Hepatology;Cell Transplantation;Transplantation Proceedings;Journal of Hepatology;PLoS ONE</td>
5103761	1512	-0.6888	-0.1791	1	1249	1.725	4989	0	0	0	0	0	<td>Cornea;American Journal of Ophthalmology;Ophthalmology;Investigative Ophthalmology & Visual Science;British Journal of Ophthalmology</td>
13863755	1513	-0.5685	-0.2642	5	1545	2.0118	4987	0.0002005214	0	0	0	0	<td>Veterinary Microbiology;Virus Research;Journal of Virology;Archives of Virology;Veterinary Immunology and Immunopathology</td>
2440341	1514	-0.7097	-0.2575	1	2121	2.4386	4987	0	0	0	0	0	<td>Growth Hormone & IGF Research;Journal of Biological Chemistry;International Journal of Cancer;PLoS ONE;Clinical Cancer Research</td>
3426921	1515	-0.34	-0.3146	6	2344	2.3053	4985	0	0	0	0	0	<td>Food Chemistry;Journal of Agricultural and Food Chemistry;Journal of Apicultural Research;Food and Chemical Toxicology;International Journal of Food Science & Technology</td>
4248557	1516	-0.3169	0.7118	3	1912	3.0995	4981	0.005822124	0	0	0	0	<td>Structural Equation Modeling A Multidisciplinary Journal;Multivariate Behavioral Research;Educational and Psychological Measurement;Psychometrika;Personality and Individual Differences</td>
3866402	1517	0.7648	-0.3365	2	1452	2.1339	4979	0	0	0	0	0	<td>Tribology Letters;Tribology International;Tribology Transactions;Wear;Lubrication Science</td>
11236956	1518	-0.4925	-0.1199	5	1852	1.9035	4974	0.001407318	0	0	0	0	<td>Preventive Veterinary Medicine;Veterinary Microbiology;Veterinary Record;PLoS ONE;Veterinary Immunology and Immunopathology</td>
6067791	1519	0.324	-0.5567	6	1543	2.2623	4970	0.0002012072	0	0	0	0	<td>ChemInform;Journal of Photochemistry and Photobiology A Chemistry;Dyes and Pigments;Journal of the American Chemical Society;Chemistry - A European Journal</td>
5843723	1520	-0.2438	0.3933	3	3136	2.9505	4956	0.01977401	0.001008878	0.0002017756	0.0008071025	0	<td>Nature;PLoS ONE;Perspectives on Psychological Science;Frontiers in Psychology;Nature Methods</td>
1413580	1521	-0.8219	-0.0649	1	1285	2.0541	4955	0.0002018164	0	0	0	0	<td>World Journal of Surgery;Surgical Endoscopy;Surgery;The Laryngoscope;Otolaryngology</td>
4779832	1522	0.4212	0.3376	4	1279	1.8888	4934	0.0002026753	0	0	0	0	<td>Quality and Reliability Engineering International;Quality Engineering;Journal of Quality Technology;International Journal of Production Research;The International Journal of Advanced Manufacturing Technology</td>
472180	1523	-0.3072	-0.3161	5	1579	2.0717	4933	0.0006081492	0	0	0	0	<td>Plant Biotechnology Journal;Plant Cell Reports;Plant Cell, Tissue and Organ Culture (PCTOC);Transgenic Research;Plant Molecular Biology</td>
3711112	1524	-0.459	-0.1761	1	2606	2.9898	4932	0.0006082725	0	0	0	0	<td>Zebrafish;PLoS ONE;Behavioural Brain Research;Developmental Dynamics;Journal of Visualized Experiments</td>
4935947	1525	-0.7033	-0.1961	1	1917	2.0566	4927	0.0002029633	0	0	0	0	<td>Metabolic Brain Disease;Hepatology;Journal of Hepatology;Liver Transplantation;Liver International</td>
3595975	1526	-0.6497	-0.0265	1	2045	2.0488	4927	0.002435559	0	0	0	0	<td>High Altitude Medicine & Biology;Journal of Applied Physiology;Wilderness and Environmental Medicine;European Journal of Applied Physiology;Respiratory Physiology & Neurobiology</td>
998362	1527	0.8364	0.4883	4	1129	2.8869	4925	0.001015228	0.0002030457	0	0.0002030457	0	<td>Fuzzy Sets and Systems;Information Sciences;European Journal of Operational Research;Soft Computing;Applied Mathematics and Computation</td>
377480	1528	0.733	0.5535	4	636	2.366	4920	0.002235772	0.0008130081	0	0.0008130081	0	<td>Computer Networks;IEEE Transactions on Parallel and Distributed Systems;Computer Communications;Peer-to-Peer Networking and Applications;IEEE/ACM Transactions on Networking</td>
