nsd_id	title	year	pubs
438318	Babel	2015	56
438318	Babel	2016	43
438318	Babel	2017	64
438318	Babel	2018	58
438345	Basic and Applied Social Psychology	2002	61
438345	Basic and Applied Social Psychology	2003	3
438345	Basic and Applied Social Psychology	2004	152
438345	Basic and Applied Social Psychology	2005	523
438345	Basic and Applied Social Psychology	2006	24
438345	Basic and Applied Social Psychology	2007	12
438345	Basic and Applied Social Psychology	2008	36
438345	Basic and Applied Social Psychology	2009	38
438345	Basic and Applied Social Psychology	2010	43
438345	Basic and Applied Social Psychology	2011	124
438345	Basic and Applied Social Psychology	2012	65
438345	Basic and Applied Social Psychology	2013	54
438345	Basic and Applied Social Psychology	2014	54
438345	Basic and Applied Social Psychology	2015	30
438345	Basic and Applied Social Psychology	2016	38
438345	Basic and Applied Social Psychology	2017	37
438345	Basic and Applied Social Psychology	2018	32
438350	Behavior Modification	2003	1221
438350	Behavior Modification	2004	488
438350	Behavior Modification	2005	40
438350	Behavior Modification	2006	45
438350	Behavior Modification	2007	946
438350	Behavior Modification	2008	68
438350	Behavior Modification	2009	26
438350	Behavior Modification	2010	35
438350	Behavior Modification	2011	36
438350	Behavior Modification	2012	51
438350	Behavior Modification	2013	34
438350	Behavior Modification	2014	44
438350	Behavior Modification	2015	47
438350	Behavior Modification	2016	38
438350	Behavior Modification	2017	72
438350	Behavior Modification	2018	45
438357	Behavioral sciences & the law	2002	800
438357	Behavioral sciences & the law	2003	49
438357	Behavioral sciences & the law	2004	54
438357	Behavioral sciences & the law	2005	146
438357	Behavioral sciences & the law	2006	66
438357	Behavioral sciences & the law	2007	500
438357	Behavioral sciences & the law	2008	53
438357	Behavioral sciences & the law	2009	66
438357	Behavioral sciences & the law	2010	23
438358	Behaviour	2008	30
438360	Behavioural and Cognitive Psychotherapy	2002	2090
438360	Behavioural and Cognitive Psychotherapy	2003	85
438360	Behavioural and Cognitive Psychotherapy	2004	84
438360	Behavioural and Cognitive Psychotherapy	2005	55
438360	Behavioural and Cognitive Psychotherapy	2006	76
438360	Behavioural and Cognitive Psychotherapy	2007	60
438360	Behavioural and Cognitive Psychotherapy	2008	105
438360	Behavioural and Cognitive Psychotherapy	2009	827
438360	Behavioural and Cognitive Psychotherapy	2010	79
438360	Behavioural and Cognitive Psychotherapy	2011	81
438360	Behavioural and Cognitive Psychotherapy	2012	99
438360	Behavioural and Cognitive Psychotherapy	2013	108
438360	Behavioural and Cognitive Psychotherapy	2014	63
438360	Behavioural and Cognitive Psychotherapy	2015	64
438360	Behavioural and Cognitive Psychotherapy	2016	52
438360	Behavioural and Cognitive Psychotherapy	2017	85
438360	Behavioural and Cognitive Psychotherapy	2018	71
438379	Berichte zur Wissenschaftsgeschichte	2002	67
438379	Berichte zur Wissenschaftsgeschichte	2003	72
438379	Berichte zur Wissenschaftsgeschichte	2004	59
438379	Berichte zur Wissenschaftsgeschichte	2005	72
438379	Berichte zur Wissenschaftsgeschichte	2006	1174
438379	Berichte zur Wissenschaftsgeschichte	2007	61
438379	Berichte zur Wissenschaftsgeschichte	2008	61
438379	Berichte zur Wissenschaftsgeschichte	2009	53
438379	Berichte zur Wissenschaftsgeschichte	2010	58
438379	Berichte zur Wissenschaftsgeschichte	2018	84
438387	Biblical Interpretation	2010	19
438387	Biblical Interpretation	2013	17
438387	Biblical Interpretation	2017	4
438401	Bilingualism: Language and Cognition	2002	1036
438401	Bilingualism: Language and Cognition	2003	85
438401	Bilingualism: Language and Cognition	2004	35
438401	Bilingualism: Language and Cognition	2005	21
438401	Bilingualism: Language and Cognition	2006	25
438401	Bilingualism: Language and Cognition	2007	31
438401	Bilingualism: Language and Cognition	2008	50
438401	Bilingualism: Language and Cognition	2009	49
438401	Bilingualism: Language and Cognition	2010	50
438401	Bilingualism: Language and Cognition	2011	82
438401	Bilingualism: Language and Cognition	2012	86
438401	Bilingualism: Language and Cognition	2013	80
438401	Bilingualism: Language and Cognition	2014	91
438401	Bilingualism: Language and Cognition	2015	93
438401	Bilingualism: Language and Cognition	2016	130
438401	Bilingualism: Language and Cognition	2017	75
438401	Bilingualism: Language and Cognition	2018	108
438414	Biochemistry and Molecular Biology Education	2007	773
438414	Biochemistry and Molecular Biology Education	2008	252
438414	Biochemistry and Molecular Biology Education	2009	94
438414	Biochemistry and Molecular Biology Education	2010	39
438414	Biochemistry and Molecular Biology Education	2018	4
438431	Bioethics	2003	219
438431	Bioethics	2004	155
438431	Bioethics	2005	56
438431	Bioethics	2006	49
438431	Bioethics	2007	434
438431	Bioethics	2008	93
438431	Bioethics	2009	64
438431	Bioethics	2010	24
438431	Bioethics	2018	103
438458	Biology & Philosophy	2002	398
438458	Biology & Philosophy	2003	201
438458	Biology & Philosophy	2004	380
438458	Biology & Philosophy	2005	87
438458	Biology & Philosophy	2006	134
438458	Biology & Philosophy	2007	57
438458	Biology & Philosophy	2008	44
438458	Biology & Philosophy	2009	49
438458	Biology & Philosophy	2010	50
438458	Biology & Philosophy	2011	66
438458	Biology & Philosophy	2012	54
438458	Biology & Philosophy	2013	51
438458	Biology & Philosophy	2014	64
438458	Biology & Philosophy	2015	43
438458	Biology & Philosophy	2016	46
438458	Biology & Philosophy	2017	58
438458	Biology & Philosophy	2018	48
438586	Body & Society	2003	260
438586	Body & Society	2004	281
438586	Body & Society	2005	28
438586	Body & Society	2006	33
438586	Body & Society	2007	259
438586	Body & Society	2008	42
438586	Body & Society	2009	37
438586	Body & Society	2010	32
438586	Body & Society	2011	22
438586	Body & Society	2012	24
438586	Body & Society	2013	35
438586	Body & Society	2014	30
438586	Body & Society	2015	31
438586	Body & Society	2016	17
438586	Body & Society	2017	20
438586	Body & Society	2018	29
438614	Brain, Behavior and Evolution	2003	1736
438614	Brain, Behavior and Evolution	2004	123
438614	Brain, Behavior and Evolution	2005	79
438614	Brain, Behavior and Evolution	2006	94
438614	Brain, Behavior and Evolution	2007	127
438614	Brain, Behavior and Evolution	2008	3820
438614	Brain, Behavior and Evolution	2009	140
438614	Brain, Behavior and Evolution	2010	346
438614	Brain, Behavior and Evolution	2011	101
438614	Brain, Behavior and Evolution	2012	134
438614	Brain, Behavior and Evolution	2013	87
438614	Brain, Behavior and Evolution	2014	99
438614	Brain, Behavior and Evolution	2015	67
438614	Brain, Behavior and Evolution	2016	54
438614	Brain, Behavior and Evolution	2017	95
438614	Brain, Behavior and Evolution	2018	38
438629	British Actuarial Journal	2011	583
438629	British Actuarial Journal	2012	48
438629	British Actuarial Journal	2013	56
438629	British Actuarial Journal	2014	27
438629	British Actuarial Journal	2015	40
438629	British Actuarial Journal	2016	25
438629	British Actuarial Journal	2017	25
438629	British Actuarial Journal	2018	25
438635	British Journal for the History of Philosophy	2002	2787
438635	British Journal for the History of Philosophy	2003	161
438635	British Journal for the History of Philosophy	2004	419
438635	British Journal for the History of Philosophy	2005	95
438635	British Journal for the History of Philosophy	2006	136
438635	British Journal for the History of Philosophy	2007	42
438635	British Journal for the History of Philosophy	2008	212
438635	British Journal for the History of Philosophy	2009	74
438635	British Journal for the History of Philosophy	2010	60
438635	British Journal for the History of Philosophy	2011	131
438635	British Journal for the History of Philosophy	2012	119
438635	British Journal for the History of Philosophy	2013	72
438635	British Journal for the History of Philosophy	2014	94
438635	British Journal for the History of Philosophy	2015	93
438635	British Journal for the History of Philosophy	2016	110
438635	British Journal for the History of Philosophy	2017	113
438635	British Journal for the History of Philosophy	2018	98
438636	British Journal for the History of Science	2002	2656
438636	British Journal for the History of Science	2003	210
438636	British Journal for the History of Science	2004	126
438636	British Journal for the History of Science	2005	77
438636	British Journal for the History of Science	2006	124
438636	British Journal for the History of Science	2007	114
438636	British Journal for the History of Science	2008	164
438636	British Journal for the History of Science	2009	3068
438636	British Journal for the History of Science	2010	115
438636	British Journal for the History of Science	2011	124
438636	British Journal for the History of Science	2012	103
438636	British Journal for the History of Science	2013	133
438636	British Journal for the History of Science	2014	96
438636	British Journal for the History of Science	2015	111
438636	British Journal for the History of Science	2016	134
438636	British Journal for the History of Science	2017	104
438636	British Journal for the History of Science	2018	94
438637	British Journal for the Philosophy of Science	2004	479
438637	British Journal for the Philosophy of Science	2005	50
438637	British Journal for the Philosophy of Science	2006	34
438637	British Journal for the Philosophy of Science	2007	2658
438637	British Journal for the Philosophy of Science	2008	48
438637	British Journal for the Philosophy of Science	2009	58
438637	British Journal for the Philosophy of Science	2010	41
438637	British Journal for the Philosophy of Science	2011	53
438637	British Journal for the Philosophy of Science	2012	117
438637	British Journal for the Philosophy of Science	2013	53
438637	British Journal for the Philosophy of Science	2014	67
438637	British Journal for the Philosophy of Science	2015	54
438637	British Journal for the Philosophy of Science	2016	83
438637	British Journal for the Philosophy of Science	2017	88
438637	British Journal for the Philosophy of Science	2018	81
438641	British Journal of Clinical Psychology	2006	1
438641	British Journal of Clinical Psychology	2011	19
438641	British Journal of Clinical Psychology	2018	11
438645	British Journal of Educational Studies	2003	151
438645	British Journal of Educational Studies	2004	75
438645	British Journal of Educational Studies	2005	33
438645	British Journal of Educational Studies	2006	47
438645	British Journal of Educational Studies	2007	58
438645	British Journal of Educational Studies	2008	57
438645	British Journal of Educational Studies	2009	51
438645	British Journal of Educational Studies	2010	1231
438645	British Journal of Educational Studies	2011	66
438645	British Journal of Educational Studies	2012	170
438645	British Journal of Educational Studies	2013	64
438645	British Journal of Educational Studies	2014	69
438645	British Journal of Educational Studies	2015	66
438645	British Journal of Educational Studies	2016	58
438645	British Journal of Educational Studies	2017	106
438645	British Journal of Educational Studies	2018	48
438646	British Journal of Educational Technology (BJET)	2003	331
438646	British Journal of Educational Technology (BJET)	2004	230
438646	British Journal of Educational Technology (BJET)	2005	144
438646	British Journal of Educational Technology (BJET)	2006	914
438646	British Journal of Educational Technology (BJET)	2007	189
438646	British Journal of Educational Technology (BJET)	2008	214
438646	British Journal of Educational Technology (BJET)	2009	85
438646	British Journal of Educational Technology (BJET)	2010	57
438646	British Journal of Educational Technology (BJET)	2018	43
438648	British Journal of Guidance and Counselling	2002	3462
438648	British Journal of Guidance and Counselling	2003	489
438648	British Journal of Guidance and Counselling	2004	294
438648	British Journal of Guidance and Counselling	2005	22
438648	British Journal of Guidance and Counselling	2006	1924
438648	British Journal of Guidance and Counselling	2007	917
438648	British Journal of Guidance and Counselling	2008	36
438648	British Journal of Guidance and Counselling	2009	48
438648	British Journal of Guidance and Counselling	2010	66
438648	British Journal of Guidance and Counselling	2011	54
438648	British Journal of Guidance and Counselling	2012	80
438648	British Journal of Guidance and Counselling	2013	58
438648	British Journal of Guidance and Counselling	2014	81
438648	British Journal of Guidance and Counselling	2015	68
438648	British Journal of Guidance and Counselling	2016	78
438648	British Journal of Guidance and Counselling	2017	73
438648	British Journal of Guidance and Counselling	2018	81
438649	British Journal of Health Psychology	2018	36
438650	British Journal of Industrial Relations	2003	155
438650	British Journal of Industrial Relations	2004	120
438650	British Journal of Industrial Relations	2005	34
438650	British Journal of Industrial Relations	2006	57
438650	British Journal of Industrial Relations	2007	78
438650	British Journal of Industrial Relations	2008	76
438650	British Journal of Industrial Relations	2009	1222
438650	British Journal of Industrial Relations	2010	40
438650	British Journal of Industrial Relations	2018	10
438651	British Journal of Learning Disabilities	2002	9
438651	British Journal of Learning Disabilities	2003	201
438651	British Journal of Learning Disabilities	2004	61
438651	British Journal of Learning Disabilities	2005	56
438651	British Journal of Learning Disabilities	2006	45
438651	British Journal of Learning Disabilities	2007	61
438651	British Journal of Learning Disabilities	2008	50
438651	British Journal of Learning Disabilities	2009	282
438651	British Journal of Learning Disabilities	2010	24
438651	British Journal of Learning Disabilities	2018	9
438652	British Journal of Management	2003	213
438652	British Journal of Management	2004	72
438652	British Journal of Management	2005	220
438652	British Journal of Management	2006	40
438652	British Journal of Management	2007	42
438652	British Journal of Management	2008	47
438652	British Journal of Management	2009	60
438652	British Journal of Management	2010	8
438652	British Journal of Management	2017	1
438652	British Journal of Management	2018	18
438653	British Journal of Mathematical & Statistical Psychology	2018	8
438654	British Journal of Middle Eastern Studies	2002	1235
438654	British Journal of Middle Eastern Studies	2004	133
438654	British Journal of Middle Eastern Studies	2005	32
438654	British Journal of Middle Eastern Studies	2006	22
438654	British Journal of Middle Eastern Studies	2007	197
438654	British Journal of Middle Eastern Studies	2008	30
438654	British Journal of Middle Eastern Studies	2009	29
438654	British Journal of Middle Eastern Studies	2010	23
438654	British Journal of Middle Eastern Studies	2011	43
438654	British Journal of Middle Eastern Studies	2012	48
438654	British Journal of Middle Eastern Studies	2013	55
438654	British Journal of Middle Eastern Studies	2014	71
438654	British Journal of Middle Eastern Studies	2015	44
438654	British Journal of Middle Eastern Studies	2016	71
438654	British Journal of Middle Eastern Studies	2017	82
438654	British Journal of Middle Eastern Studies	2018	78
438655	British Journal of Music Education	2002	1449
438655	British Journal of Music Education	2003	75
438655	British Journal of Music Education	2004	38
438655	British Journal of Music Education	2005	34
438655	British Journal of Music Education	2006	39
438655	British Journal of Music Education	2007	39
438655	British Journal of Music Education	2008	871
438655	British Journal of Music Education	2009	81
438655	British Journal of Music Education	2010	56
438655	British Journal of Music Education	2011	50
438655	British Journal of Music Education	2012	61
438655	British Journal of Music Education	2013	48
438655	British Journal of Music Education	2014	41
438655	British Journal of Music Education	2015	34
438655	British Journal of Music Education	2016	45
438655	British Journal of Music Education	2017	33
438655	British Journal of Music Education	2018	35
438656	British Journal of Music Therapy (BJMT)	2016	384
438656	British Journal of Music Therapy (BJMT)	2017	31
438656	British Journal of Music Therapy (BJMT)	2018	22
438662	British Journal of Psychology	2018	25
438664	The British Journal of Social Work	2002	933
438664	The British Journal of Social Work	2003	129
438664	The British Journal of Social Work	2004	176
438664	The British Journal of Social Work	2005	244
438664	The British Journal of Social Work	2006	188
438664	The British Journal of Social Work	2007	148
438664	The British Journal of Social Work	2008	219
438664	The British Journal of Social Work	2009	177
438664	The British Journal of Social Work	2010	146
438664	The British Journal of Social Work	2011	197
438664	The British Journal of Social Work	2012	738
438664	The British Journal of Social Work	2013	213
438664	The British Journal of Social Work	2014	164
438664	The British Journal of Social Work	2015	147
438664	The British Journal of Social Work	2016	435
438664	The British Journal of Social Work	2017	179
438664	The British Journal of Social Work	2018	137
438665	British Journal of Sociology	2002	4694
438665	British Journal of Sociology	2003	185
438665	British Journal of Sociology	2004	118
438665	British Journal of Sociology	2005	97
438665	British Journal of Sociology	2006	104
438665	British Journal of Sociology	2007	78
438665	British Journal of Sociology	2008	38
438665	British Journal of Sociology	2010	208
438665	British Journal of Sociology	2018	35
438666	British Journal of Special Education (BJSE)	2003	175
438666	British Journal of Special Education (BJSE)	2004	62
438666	British Journal of Special Education (BJSE)	2009	46
438666	British Journal of Special Education (BJSE)	2010	38
438702	Bulletin hispanique (Bordeaux)	2012	71
438702	Bulletin hispanique (Bordeaux)	2013	112
438702	Bulletin hispanique (Bordeaux)	2014	23
438702	Bulletin hispanique (Bordeaux)	2015	67
438702	Bulletin hispanique (Bordeaux)	2016	53
438702	Bulletin hispanique (Bordeaux)	2017	41
438702	Bulletin hispanique (Bordeaux)	2018	35
438721	Bulletin of Spanish Studies	2002	930
438721	Bulletin of Spanish Studies	2003	44
438721	Bulletin of Spanish Studies	2004	1083
438721	Bulletin of Spanish Studies	2005	79
438721	Bulletin of Spanish Studies	2006	257
438721	Bulletin of Spanish Studies	2007	160
438721	Bulletin of Spanish Studies	2008	36
438721	Bulletin of Spanish Studies	2009	52
438721	Bulletin of Spanish Studies	2010	77
438721	Bulletin of Spanish Studies	2011	66
438721	Bulletin of Spanish Studies	2012	72
438721	Bulletin of Spanish Studies	2013	90
438721	Bulletin of Spanish Studies	2014	114
438721	Bulletin of Spanish Studies	2015	112
438721	Bulletin of Spanish Studies	2016	78
438721	Bulletin of Spanish Studies	2017	78
438721	Bulletin of Spanish Studies	2018	118
438722	Bulletin of Symbolic Logic	2005	45
438722	Bulletin of Symbolic Logic	2006	226
438722	Bulletin of Symbolic Logic	2007	63
438722	Bulletin of Symbolic Logic	2008	101
438722	Bulletin of Symbolic Logic	2009	48
438722	Bulletin of Symbolic Logic	2010	23
438722	Bulletin of Symbolic Logic	2011	32
438722	Bulletin of Symbolic Logic	2012	35
438722	Bulletin of Symbolic Logic	2013	16
438722	Bulletin of Symbolic Logic	2014	274
438722	Bulletin of Symbolic Logic	2015	30
438722	Bulletin of Symbolic Logic	2016	320
438722	Bulletin of Symbolic Logic	2017	38
438722	Bulletin of Symbolic Logic	2018	65
438738	Bulletin of the Institute of Classical Studies	2010	782
438738	Bulletin of the Institute of Classical Studies	2011	1553
438738	Bulletin of the Institute of Classical Studies	2012	18
438738	Bulletin of the Institute of Classical Studies	2013	14
438738	Bulletin of the Institute of Classical Studies	2014	217
438738	Bulletin of the Institute of Classical Studies	2015	100
438738	Bulletin of the Institute of Classical Studies	2016	17
438738	Bulletin of the Institute of Classical Studies	2017	24
438738	Bulletin of the Institute of Classical Studies	2018	22
438754	Business & Society	2003	852
438754	Business & Society	2004	279
438754	Business & Society	2005	28
438754	Business & Society	2006	24
438754	Business & Society	2007	538
438754	Business & Society	2008	40
438754	Business & Society	2009	33
438754	Business & Society	2010	34
438754	Business & Society	2011	38
438754	Business & Society	2012	59
438754	Business & Society	2013	40
438754	Business & Society	2014	24
438754	Business & Society	2015	65
438754	Business & Society	2016	56
438754	Business & Society	2017	70
438754	Business & Society	2018	42
438755	Business and Politics	2002	374
438755	Business and Politics	2003	67
438755	Business and Politics	2004	11
438755	Business and Politics	2005	84
438755	Business and Politics	2006	8
438755	Business and Politics	2007	12
438755	Business and Politics	2008	13
438755	Business and Politics	2009	22
438755	Business and Politics	2010	25
438755	Business and Politics	2011	26
438755	Business and Politics	2012	23
438755	Business and Politics	2013	96
438755	Business and Politics	2014	64
438755	Business and Politics	2015	55
438755	Business and Politics	2016	35
438755	Business and Politics	2017	45
438758	Business Ethics. A European Review	2003	243
438758	Business Ethics. A European Review	2004	81
438758	Business Ethics. A European Review	2005	54
438758	Business Ethics. A European Review	2006	284
438758	Business Ethics. A European Review	2007	41
438758	Business Ethics. A European Review	2008	26
438758	Business Ethics. A European Review	2009	31
438758	Business Ethics. A European Review	2010	14
438758	Business Ethics. A European Review	2018	12
438759	Business Ethics Quarterly	2007	455
438759	Business Ethics Quarterly	2008	31
438759	Business Ethics Quarterly	2012	426
438759	Business Ethics Quarterly	2013	81
438759	Business Ethics Quarterly	2014	39
438759	Business Ethics Quarterly	2015	281
438759	Business Ethics Quarterly	2016	78
438759	Business Ethics Quarterly	2017	61
438759	Business Ethics Quarterly	2018	44
438760	Business History Review	2006	4830
438760	Business History Review	2007	166
438760	Business History Review	2008	163
438760	Business History Review	2010	448
438760	Business History Review	2011	1117
438760	Business History Review	2012	1609
438760	Business History Review	2013	175
438760	Business History Review	2014	98
438760	Business History Review	2015	133
438760	Business History Review	2016	137
438760	Business History Review	2017	157
438760	Business History Review	2018	136
438768	Byzantine and modern Greek studies	2006	20
438768	Byzantine and modern Greek studies	2007	20
438768	Byzantine and modern Greek studies	2008	26
438768	Byzantine and modern Greek studies	2009	28
438768	Byzantine and modern Greek studies	2010	113
438768	Byzantine and modern Greek studies	2011	8
438768	Byzantine and modern Greek studies	2012	35
438768	Byzantine and modern Greek studies	2013	600
438768	Byzantine and modern Greek studies	2014	310
438768	Byzantine and modern Greek studies	2015	20
438768	Byzantine and modern Greek studies	2016	198
438768	Byzantine and modern Greek studies	2017	132
438768	Byzantine and modern Greek studies	2018	37
438770	Byzantinische Zeitschrift	2009	2280
438770	Byzantinische Zeitschrift	2010	57
438770	Byzantinische Zeitschrift	2011	35
438770	Byzantinische Zeitschrift	2012	15
438770	Byzantinische Zeitschrift	2013	135
438770	Byzantinische Zeitschrift	2014	350
438770	Byzantinische Zeitschrift	2015	745
438770	Byzantinische Zeitschrift	2016	244
438770	Byzantinische Zeitschrift	2017	195
438770	Byzantinische Zeitschrift	2018	78
438784	Cahiers d'Etudes Africaines	2013	362
438784	Cahiers d'Etudes Africaines	2018	428
438786	Cahiers du monde russe	2013	422
438786	Cahiers du monde russe	2018	482
438787	Cahiers victoriens et édouardiens	2013	16
438787	Cahiers victoriens et édouardiens	2014	24
438787	Cahiers victoriens et édouardiens	2015	59
438787	Cahiers victoriens et édouardiens	2016	33
438787	Cahiers victoriens et édouardiens	2017	68
438787	Cahiers victoriens et édouardiens	2018	12
438793	California Management Review	2011	86
438793	California Management Review	2012	2568
438793	California Management Review	2013	43
438793	California Management Review	2014	40
438793	California Management Review	2015	123
438793	California Management Review	2016	22
438793	California Management Review	2017	44
438793	California Management Review	2018	30
438798	Cambridge Archaeological Journal	2002	38
438798	Cambridge Archaeological Journal	2003	77
438798	Cambridge Archaeological Journal	2004	23
438798	Cambridge Archaeological Journal	2005	40
438798	Cambridge Archaeological Journal	2006	33
438798	Cambridge Archaeological Journal	2007	62
438798	Cambridge Archaeological Journal	2008	252
438798	Cambridge Archaeological Journal	2009	132
438798	Cambridge Archaeological Journal	2010	65
438798	Cambridge Archaeological Journal	2011	61
438798	Cambridge Archaeological Journal	2012	60
438798	Cambridge Archaeological Journal	2013	65
438798	Cambridge Archaeological Journal	2014	68
438798	Cambridge Archaeological Journal	2015	77
438798	Cambridge Archaeological Journal	2016	68
438798	Cambridge Archaeological Journal	2017	104
438798	Cambridge Archaeological Journal	2018	66
438799	Cambridge Journal of Education	2002	2128
438799	Cambridge Journal of Education	2003	206
438799	Cambridge Journal of Education	2004	181
438799	Cambridge Journal of Education	2005	163
438799	Cambridge Journal of Education	2006	106
438799	Cambridge Journal of Education	2007	951
438799	Cambridge Journal of Education	2008	42
438799	Cambridge Journal of Education	2009	35
438799	Cambridge Journal of Education	2010	33
438799	Cambridge Journal of Education	2011	59
438799	Cambridge Journal of Education	2012	49
438799	Cambridge Journal of Education	2013	52
438799	Cambridge Journal of Education	2014	48
438799	Cambridge Journal of Education	2015	47
438799	Cambridge Journal of Education	2016	52
438799	Cambridge Journal of Education	2017	36
438799	Cambridge Journal of Education	2018	35
438800	The Cambridge Law Journal	2002	1234
438800	The Cambridge Law Journal	2003	182
438800	The Cambridge Law Journal	2004	61
438800	The Cambridge Law Journal	2005	87
438800	The Cambridge Law Journal	2006	86
438800	The Cambridge Law Journal	2007	97
438800	The Cambridge Law Journal	2008	151
438800	The Cambridge Law Journal	2009	6886
438800	The Cambridge Law Journal	2010	91
438800	The Cambridge Law Journal	2011	94
438800	The Cambridge Law Journal	2012	99
438800	The Cambridge Law Journal	2013	106
438800	The Cambridge Law Journal	2014	101
438800	The Cambridge Law Journal	2015	95
438800	The Cambridge Law Journal	2016	89
438800	The Cambridge Law Journal	2017	82
438800	The Cambridge Law Journal	2018	88
438801	Cambridge Opera Journal	2002	270
438801	Cambridge Opera Journal	2003	31
438801	Cambridge Opera Journal	2004	21
438801	Cambridge Opera Journal	2005	14
438801	Cambridge Opera Journal	2006	11
438801	Cambridge Opera Journal	2007	24
438801	Cambridge Opera Journal	2008	283
438801	Cambridge Opera Journal	2009	15
438801	Cambridge Opera Journal	2010	29
438801	Cambridge Opera Journal	2011	14
438801	Cambridge Opera Journal	2012	36
438801	Cambridge Opera Journal	2013	20
438801	Cambridge Opera Journal	2014	18
438801	Cambridge Opera Journal	2015	20
438801	Cambridge Opera Journal	2016	41
438801	Cambridge Opera Journal	2017	16
438801	Cambridge Opera Journal	2018	13
438802	Cambridge quarterly	2004	309
438802	Cambridge quarterly	2005	47
438802	Cambridge quarterly	2006	806
438802	Cambridge quarterly	2007	35
438802	Cambridge quarterly	2008	38
438802	Cambridge quarterly	2009	30
438802	Cambridge quarterly	2010	35
438802	Cambridge quarterly	2011	38
438802	Cambridge quarterly	2012	243
438802	Cambridge quarterly	2013	39
438802	Cambridge quarterly	2014	39
438802	Cambridge quarterly	2015	40
438802	Cambridge quarterly	2016	206
438802	Cambridge quarterly	2017	51
438802	Cambridge quarterly	2018	40
438805	Camera Obscura: Feminism, Culture, and Media Studies	2005	117
438805	Camera Obscura: Feminism, Culture, and Media Studies	2006	41
438805	Camera Obscura: Feminism, Culture, and Media Studies	2007	32
438805	Camera Obscura: Feminism, Culture, and Media Studies	2008	20
438805	Camera Obscura: Feminism, Culture, and Media Studies	2009	20
438805	Camera Obscura: Feminism, Culture, and Media Studies	2010	9
438805	Camera Obscura: Feminism, Culture, and Media Studies	2011	28
438805	Camera Obscura: Feminism, Culture, and Media Studies	2012	501
438805	Camera Obscura: Feminism, Culture, and Media Studies	2013	22
438805	Camera Obscura: Feminism, Culture, and Media Studies	2014	21
438805	Camera Obscura: Feminism, Culture, and Media Studies	2015	14
438805	Camera Obscura: Feminism, Culture, and Media Studies	2016	38
438805	Camera Obscura: Feminism, Culture, and Media Studies	2017	16
438805	Camera Obscura: Feminism, Culture, and Media Studies	2018	25
438819	Canadian Historical Review	2008	1113
438819	Canadian Historical Review	2009	401
438819	Canadian Historical Review	2010	33
438819	Canadian Historical Review	2011	33
438819	Canadian Historical Review	2012	29
438819	Canadian Historical Review	2013	33
438819	Canadian Historical Review	2014	39
438819	Canadian Historical Review	2015	76
438819	Canadian Historical Review	2016	75
438819	Canadian Historical Review	2017	104
438819	Canadian Historical Review	2018	107
438835	Canadian Journal of Law & Jurisprudence	2015	25
438835	Canadian Journal of Law & Jurisprudence	2016	602
438835	Canadian Journal of Law & Jurisprudence	2017	79
438835	Canadian Journal of Law & Jurisprudence	2018	23
438836	Canadian Journal of Linguistics	2017	206
438836	Canadian Journal of Linguistics	2018	2370
438842	Canadian Journal of Philosophy	2007	48
438842	Canadian Journal of Philosophy	2008	25
438842	Canadian Journal of Philosophy	2009	32
438842	Canadian Journal of Philosophy	2010	21
438842	Canadian Journal of Philosophy	2011	7
438842	Canadian Journal of Philosophy	2012	25
438842	Canadian Journal of Philosophy	2013	7
438842	Canadian Journal of Philosophy	2014	124
438842	Canadian Journal of Philosophy	2015	57
438842	Canadian Journal of Philosophy	2016	1451
438842	Canadian Journal of Philosophy	2017	59
438842	Canadian Journal of Philosophy	2018	57
438847	Canadian journal of political science	2005	136
438847	Canadian journal of political science	2006	106
438847	Canadian journal of political science	2007	141
438847	Canadian journal of political science	2008	422
438847	Canadian journal of political science	2009	5901
438847	Canadian journal of political science	2010	84
438847	Canadian journal of political science	2011	113
438847	Canadian journal of political science	2012	88
438847	Canadian journal of political science	2013	104
438847	Canadian journal of political science	2014	146
438847	Canadian journal of political science	2015	73
438847	Canadian journal of political science	2016	156
438847	Canadian journal of political science	2017	141
438847	Canadian journal of political science	2018	110
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2005	69
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2006	16
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2007	119
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2008	65
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2009	72
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2010	1445
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2011	71
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2012	58
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2013	62
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2014	61
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2015	60
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2016	75
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2017	62
438858	Canadian Journal on Aging/La Revue canadienne du vieillissement	2018	61
438864	Canadian Modern Language Review	2007	41
438864	Canadian Modern Language Review	2008	45
438864	Canadian Modern Language Review	2009	55
438864	Canadian Modern Language Review	2010	350
438864	Canadian Modern Language Review	2011	43
438864	Canadian Modern Language Review	2012	33
438864	Canadian Modern Language Review	2013	27
438864	Canadian Modern Language Review	2014	23
