Cluster ID	Discipline name	score<Perc Discipline pubs>	Total Pubs	score<Perc AH pubs>
14287409	History	0.065555555555	1316	0.1139818
14287409	Linguistics	0.026666666666	1316	0.1139818
14287409	Cultural Studies	0.007777777777	1316	0.1139818
14287409	Interdisciplinary research in the Social Sciences	0.012222222222	1316	0.1139818
14287409	Literature	0.248888888888	1316	0.1139818
14287409	Archaeology	0.006666666666	1316	0.1139818
14287409	Pedagogical & Educational Research	0.036666666666	1316	0.1139818
14287409	Interdisciplinary research in the Humanities	0.108888888888	1316	0.1139818
14287409	Media Studies and Communication	0.013333333333	1316	0.1139818
14287409	Psychology	0.003333333333	1316	0.1139818
1495711	Anthropology	0.009589947089	6682	0.1131398
1495711	Interdisciplinary research in the Social Sciences	0.008201058201	6682	0.1131398
1495711	Philosophy	0.295414462081	6682	0.1131398
1495711	Psychology	0.215167548500	6682	0.1131398
1495711	Linguistics	0.253350970017	6682	0.1131398
1495711	Law	0.000220458553	6682	0.1131398
1495711	Interdisciplinary research in the Humanities	0.020767195767	6682	0.1131398
1495711	History & Philosophy of Science	0.099206349206	6682	0.1131398
1495711	Literature	0.001984126984	6682	0.1131398
1495711	History	0.014219576719	6682	0.1131398
1495711	Cultural Studies	0.000220458553	6682	0.1131398
1495711	Musicology	0.004629629629	6682	0.1131398
1495711	Art and Art History	0.002976190476	6682	0.1131398
1495711	Archaeology	0.028108465608	6682	0.1131398
1495711	Business and Management	0.000264550264	6682	0.1131398
1495711	Media Studies and Communication	0.000264550264	6682	0.1131398
1495711	Digital Humanities	0.001984126984	6682	0.1131398
1495711	Religious Studies and Theology	0.020943562610	6682	0.1131398
1495711	Pedagogical & Educational Research	0.024470899470	6682	0.1131398
16598366	Philosophy	0.161290322580	278	0.1115108
16598366	History & Philosophy of Science	0.112903225806	278	0.1115108
16598366	Linguistics	0.225806451612	278	0.1115108
16598366	Psychology	0.064516129032	278	0.1115108
16598366	Interdisciplinary research in the Social Sciences	0.112903225806	278	0.1115108
16598366	Anthropology	0.177419354838	278	0.1115108
16598366	History	0.145161290322	278	0.1115108
1802323	Psychology	0.204545454545	198	0.1111111
1802323	Linguistics	0.750000000000	198	0.1111111
1802323	Pedagogical & Educational Research	0.045454545454	198	0.1111111
13756683	History	0.036564625850	884	0.1108597
13756683	Anthropology	0.006802721088	884	0.1108597
13756683	Media Studies and Communication	0.050000000000	884	0.1108597
13756683	Interdisciplinary research in the Social Sciences	0.022959183673	884	0.1108597
13756683	Cultural Studies	0.006802721088	884	0.1108597
13756683	Art and Art History	0.318707482993	884	0.1108597
13756683	Pedagogical & Educational Research	0.221938775510	884	0.1108597
13756683	Psychology	0.010204081632	884	0.1108597
13756683	Science and Technology Studies	0.015306122448	884	0.1108597
13756683	Philosophy	0.129251700680	884	0.1108597
13756683	Musicology	0.005102040816	884	0.1108597
13756683	Film and Theatre Studies	0.027891156462	884	0.1108597
13756683	Literature	0.033163265306	884	0.1108597
13756683	Linguistics	0.028061224489	884	0.1108597
13756683	Sociology	0.001700680272	884	0.1108597
13756683	Demography	0.024489795918	884	0.1108597
13756683	Interdisciplinary research in the Humanities	0.050850340136	884	0.1108597
13756683	Digital Humanities	0.030612244897	884	0.1108597
13756683	Archaeology	0.010204081632	884	0.1108597
12327762	Media Studies and Communication	0.069565217391	208	0.1105769
12327762	Demography	0.026086956521	208	0.1105769
12327762	Film and Theatre Studies	0.026086956521	208	0.1105769
12327762	Interdisciplinary research in the Humanities	0.026086956521	208	0.1105769
12327762	History	0.173913043478	208	0.1105769
12327762	Science and Technology Studies	0.043478260869	208	0.1105769
12327762	Psychology	0.021739130434	208	0.1105769
12327762	Pedagogical & Educational Research	0.043478260869	208	0.1105769
12327762	Philosophy	0.152173913043	208	0.1105769
12327762	Literature	0.065217391304	208	0.1105769
12327762	Art and Art History	0.156521739130	208	0.1105769
12327762	History & Philosophy of Science	0.021739130434	208	0.1105769
12327762	Linguistics	0.021739130434	208	0.1105769
12327762	Religious Studies and Theology	0.152173913043	208	0.1105769
13825867	Science and Technology Studies	0.003369272237	6737	0.110138
13825867	Art and Art History	0.402036537885	6737	0.110138
13825867	Anthropology	0.008086253369	6737	0.110138
13825867	Archaeology	0.040655884995	6737	0.110138
13825867	Religious Studies and Theology	0.010781671159	6737	0.110138
13825867	Demography	0.001617250673	6737	0.110138
13825867	Interdisciplinary research in the Humanities	0.044356201600	6737	0.110138
13825867	Political Sciences and International Relations	0.000336927223	6737	0.110138
13825867	Cultural Studies	0.048915950027	6737	0.110138
13825867	Gender Studies	0.010843173747	6737	0.110138
13825867	Digital Humanities	0.009433962264	6737	0.110138
13825867	Economics	0.000336927223	6737	0.110138
13825867	Library and Information Science	0.002887947631	6737	0.110138
13825867	History	0.101471248876	6737	0.110138
13825867	Psychology	0.001347708894	6737	0.110138
13825867	Linguistics	0.013682988918	6737	0.110138
13825867	Pedagogical & Educational Research	0.008760107816	6737	0.110138
13825867	Philosophy	0.031596286313	6737	0.110138
13825867	Human Geography and Urban Studies	0.008423180592	6737	0.110138
13825867	Film and Theatre Studies	0.044912398921	6737	0.110138
13825867	Literature	0.058943545971	6737	0.110138
13825867	Media Studies and Communication	0.053621700252	6737	0.110138
13825867	Sociology	0.002214093184	6737	0.110138
13825867	Musicology	0.055256064690	6737	0.110138
13825867	Interdisciplinary research in the Social Sciences	0.039032751465	6737	0.110138
13825867	History & Philosophy of Science	0.006513926325	6737	0.110138
1667526	History & Philosophy of Science	0.030669144981	2449	0.1098408
1667526	Linguistics	0.628252788104	2449	0.1098408
1667526	Psychology	0.056691449814	2449	0.1098408
1667526	Digital Humanities	0.007434944237	2449	0.1098408
1667526	Interdisciplinary research in the Social Sciences	0.002788104089	2449	0.1098408
1667526	Religious Studies and Theology	0.003717472118	2449	0.1098408
1667526	Anthropology	0.009293680297	2449	0.1098408
1667526	Interdisciplinary research in the Humanities	0.007434944237	2449	0.1098408
1667526	Science and Technology Studies	0.001858736059	2449	0.1098408
1667526	Cultural Studies	0.000929368029	2449	0.1098408
1667526	Literature	0.004337050805	2449	0.1098408
1667526	Archaeology	0.034076827757	2449	0.1098408
1667526	Art and Art History	0.059789343246	2449	0.1098408
1667526	Philosophy	0.080855018587	2449	0.1098408
1667526	Pedagogical & Educational Research	0.074349442379	2449	0.1098408
1667526	History	0.004956629491	2449	0.1098408
1895875	Media Studies and Communication	0.327805145046	4000	0.10875
1895875	History	0.115038314176	4000	0.10875
1895875	Political Sciences and International Relations	0.002463054187	4000	0.10875
1895875	Environmental Studies	0.000164203612	4000	0.10875
1895875	Musicology	0.006732348111	4000	0.10875
1895875	Religious Studies and Theology	0.015544608648	4000	0.10875
1895875	Anthropology	0.004214559386	4000	0.10875
1895875	Gender Studies	0.007539682539	4000	0.10875
1895875	Literature	0.029789272030	4000	0.10875
1895875	Cultural Studies	0.020593869731	4000	0.10875
1895875	History & Philosophy of Science	0.006513409961	4000	0.10875
1895875	Art and Art History	0.060536398467	4000	0.10875
1895875	Demography	0.002298850574	4000	0.10875
1895875	Film and Theatre Studies	0.011973180076	4000	0.10875
1895875	Archaeology	0.017077175697	4000	0.10875
1895875	Sociology	0.001970443349	4000	0.10875
1895875	Law	0.000985221674	4000	0.10875
1895875	Linguistics	0.152367268746	4000	0.10875
1895875	Interdisciplinary research in the Humanities	0.024042145593	4000	0.10875
1895875	Psychology	0.010180623973	4000	0.10875
1895875	Pedagogical & Educational Research	0.005582922824	4000	0.10875
1895875	Philosophy	0.095019157088	4000	0.10875
1895875	Interdisciplinary research in the Social Sciences	0.076149425287	4000	0.10875
1895875	Science and Technology Studies	0.001149425287	4000	0.10875
1895875	Digital Humanities	0.010344827586	4000	0.10875
1895875	Library and Information Science	0.003119868637	4000	0.10875
1895875	Classical Studies	0.000985221674	4000	0.10875
1895875	Human Geography and Urban Studies	0.000164203612	4000	0.10875
17587309	Cultural Studies	0.020949972909	7340	0.1077657
17587309	Business and Management	0.000674252001	7340	0.1077657
17587309	Interdisciplinary research in the Social Sciences	0.006664258623	7340	0.1077657
17587309	Musicology	0.003792667509	7340	0.1077657
17587309	Pedagogical & Educational Research	0.022756005056	7340	0.1077657
17587309	Psychology	0.000632111251	7340	0.1077657
17587309	History & Philosophy of Science	0.001896333754	7340	0.1077657
17587309	Art and Art History	0.000090301607	7340	0.1077657
17587309	History	0.009782674131	7340	0.1077657
17587309	Human Geography and Urban Studies	0.000090301607	7340	0.1077657
17587309	Interdisciplinary research in the Humanities	0.003292998615	7340	0.1077657
17587309	Media Studies and Communication	0.000252844500	7340	0.1077657
17587309	Political Sciences and International Relations	0.000090301607	7340	0.1077657
17587309	Gender Studies	0.001354524110	7340	0.1077657
17587309	Religious Studies and Theology	0.861778339654	7340	0.1077657
17587309	Linguistics	0.001607368611	7340	0.1077657
17587309	Film and Theatre Studies	0.000090301607	7340	0.1077657
17587309	Environmental Studies	0.000090301607	7340	0.1077657
17587309	Literature	0.001354524110	7340	0.1077657
17587309	Philosophy	0.061826500511	7340	0.1077657
17587309	Anthropology	0.000933116609	7340	0.1077657
18488639	Philosophy	0.529411764705	316	0.1075949
18488639	History & Philosophy of Science	0.470588235294	316	0.1075949
1886760	Religious Studies and Theology	0.009523809523	981	0.1070336
1886760	Archaeology	0.002380952380	981	0.1070336
1886760	Philosophy	0.044444444444	981	0.1070336
1886760	Anthropology	0.019047619047	981	0.1070336
1886760	Media Studies and Communication	0.001904761904	981	0.1070336
1886760	History & Philosophy of Science	0.233333333333	981	0.1070336
1886760	Literature	0.042857142857	981	0.1070336
1886760	Linguistics	0.011111111111	981	0.1070336
1886760	Interdisciplinary research in the Humanities	0.011428571428	981	0.1070336
1886760	Pedagogical & Educational Research	0.011111111111	981	0.1070336
1886760	Sociology	0.004761904761	981	0.1070336
1886760	Classical Studies	0.002380952380	981	0.1070336
1886760	History	0.523015873015	981	0.1070336
1886760	Gender Studies	0.003174603174	981	0.1070336
1886760	Film and Theatre Studies	0.001904761904	981	0.1070336
1886760	Art and Art History	0.029682539682	981	0.1070336
1886760	Interdisciplinary research in the Social Sciences	0.031746031746	981	0.1070336
1886760	Cultural Studies	0.004761904761	981	0.1070336
1886760	Musicology	0.009523809523	981	0.1070336
1886760	Demography	0.001904761904	981	0.1070336
14192721	Media Studies and Communication	0.001270468661	4824	0.1048922
14192721	Sociology	0.000611707133	4824	0.1048922
14192721	Library and Information Science	0.001517504234	4824	0.1048922
14192721	History & Philosophy of Science	0.000988142292	4824	0.1048922
14192721	Gender Studies	0.000282326369	4824	0.1048922
14192721	Interdisciplinary research in the Humanities	0.002835027291	4824	0.1048922
14192721	Religious Studies and Theology	0.003952569169	4824	0.1048922
14192721	Cultural Studies	0.001517504234	4824	0.1048922
14192721	Pedagogical & Educational Research	0.339262187088	4824	0.1048922
14192721	Psychology	0.005928853754	4824	0.1048922
14192721	Anthropology	0.001976284584	4824	0.1048922
14192721	Linguistics	0.591814888010	4824	0.1048922
14192721	Philosophy	0.011857707509	4824	0.1048922
14192721	Interdisciplinary research in the Social Sciences	0.001270468661	4824	0.1048922
14192721	Digital Humanities	0.006175889328	4824	0.1048922
14192721	Art and Art History	0.013092885375	4824	0.1048922
14192721	Film and Theatre Studies	0.000576416337	4824	0.1048922
14192721	Musicology	0.015810276679	4824	0.1048922
14192721	History	0.000576416337	4824	0.1048922
14192721	Literature	0.004858366271	4824	0.1048922
26187639	Film and Theatre Studies	0.003924162257	1834	0.1030534
26187639	Science and Technology Studies	0.002645502645	1834	0.1030534
26187639	Archaeology	0.044973544973	1834	0.1030534
26187639	Literature	0.023295120517	1834	0.1030534
26187639	Philosophy	0.150058788947	1834	0.1030534
26187639	Interdisciplinary research in the Social Sciences	0.007422104644	1834	0.1030534
26187639	Psychology	0.089065255731	1834	0.1030534
26187639	Musicology	0.060846560846	1834	0.1030534
26187639	Art and Art History	0.287801293356	1834	0.1030534
26187639	Linguistics	0.229644326866	1834	0.1030534
26187639	Cultural Studies	0.003453850676	1834	0.1030534
26187639	History	0.021384479717	1834	0.1030534
26187639	Demography	0.001058201058	1834	0.1030534
26187639	Gender Studies	0.001249265138	1834	0.1030534
26187639	Anthropology	0.008818342151	1834	0.1030534
26187639	Digital Humanities	0.179894179894	1834	0.1030534
26187639	Sociology	0.000881834215	1834	0.1030534
26187639	Pedagogical & Educational Research	0.005291005291	1834	0.1030534
26187639	History & Philosophy of Science	0.027777777777	1834	0.1030534
26187639	Religious Studies and Theology	0.015873015873	1834	0.1030534
26187639	Interdisciplinary research in the Humanities	0.008921222810	1834	0.1030534
26187639	Media Studies and Communication	0.005614344503	1834	0.1030534
12537760	Interdisciplinary research in the Humanities	0.002314814814	2098	0.1029552
12537760	Pedagogical & Educational Research	0.002314814814	2098	0.1029552
12537760	Interdisciplinary research in the Social Sciences	0.002314814814	2098	0.1029552
12537760	History & Philosophy of Science	0.416666666666	2098	0.1029552
12537760	Gender Studies	0.002314814814	2098	0.1029552
12537760	Philosophy	0.473765432098	2098	0.1029552
12537760	History	0.023148148148	2098	0.1029552
12537760	Religious Studies and Theology	0.013888888888	2098	0.1029552
12537760	Psychology	0.033950617283	2098	0.1029552
12537760	Linguistics	0.029320987654	2098	0.1029552
19889409	Literature	0.015694076038	7367	0.1023483
19889409	Law	0.000221043324	7367	0.1023483
19889409	Classical Studies	0.002652519893	7367	0.1023483
19889409	Political Sciences and International Relations	0.074933687002	7367	0.1023483
19889409	History & Philosophy of Science	0.012157382847	7367	0.1023483
19889409	Art and Art History	0.003757736516	7367	0.1023483
19889409	Sociology	0.001989389920	7367	0.1023483
19889409	Archaeology	0.000663129973	7367	0.1023483
19889409	Interdisciplinary research in the Social Sciences	0.016799292661	7367	0.1023483
19889409	Interdisciplinary research in the Humanities	0.027409372236	7367	0.1023483
19889409	Linguistics	0.009504862953	7367	0.1023483
19889409	History	0.765251989389	7367	0.1023483
19889409	Pedagogical & Educational Research	0.003315649867	7367	0.1023483
19889409	Media Studies and Communication	0.001326259946	7367	0.1023483
19889409	Religious Studies and Theology	0.011273209549	7367	0.1023483
19889409	Gender Studies	0.000663129973	7367	0.1023483
19889409	Philosophy	0.049955791335	7367	0.1023483
19889409	Cultural Studies	0.000884173297	7367	0.1023483
19889409	Anthropology	0.001547303271	7367	0.1023483
14206577	Art and Art History	0.005319148936	923	0.1018418
14206577	Interdisciplinary research in the Social Sciences	0.039007092198	923	0.1018418
14206577	Gender Studies	0.005319148936	923	0.1018418
14206577	Archaeology	0.015957446808	923	0.1018418
14206577	Cultural Studies	0.019503546099	923	0.1018418
14206577	Pedagogical & Educational Research	0.026595744680	923	0.1018418
14206577	Literature	0.074468085106	923	0.1018418
14206577	Religious Studies and Theology	0.047872340425	923	0.1018418
14206577	Musicology	0.021276595744	923	0.1018418
14206577	Anthropology	0.010638297872	923	0.1018418
14206577	Linguistics	0.093971631205	923	0.1018418
14206577	History	0.526595744680	923	0.1018418
14206577	Psychology	0.010638297872	923	0.1018418
14206577	Sociology	0.021276595744	923	0.1018418
14206577	Interdisciplinary research in the Humanities	0.035460992907	923	0.1018418
14206577	Philosophy	0.010638297872	923	0.1018418
14206577	Media Studies and Communication	0.035460992907	923	0.1018418
1870642	Philosophy	0.571428571428	69	0.1014493
1870642	History & Philosophy of Science	0.428571428571	69	0.1014493
21518048	Literature	0.083333333333	419	0.1002387
21518048	Interdisciplinary research in the Humanities	0.047619047619	419	0.1002387
21518048	Linguistics	0.023809523809	419	0.1002387
21518048	Interdisciplinary research in the Social Sciences	0.083333333333	419	0.1002387
21518048	Digital Humanities	0.011904761904	419	0.1002387
21518048	Psychology	0.023809523809	419	0.1002387
21518048	Film and Theatre Studies	0.005952380952	419	0.1002387
21518048	Pedagogical & Educational Research	0.047619047619	419	0.1002387
21518048	Gender Studies	0.119047619047	419	0.1002387
21518048	History	0.273809523809	419	0.1002387
21518048	Philosophy	0.065476190476	419	0.1002387
21518048	Cultural Studies	0.029761904761	419	0.1002387
21518048	Media Studies and Communication	0.125000000000	419	0.1002387
21518048	Art and Art History	0.059523809523	419	0.1002387
21518048	History & Philosophy of Science	0.011904761904	419	0.1002387
31315543	Art and Art History	0.023809523809	142	0.09859155
31315543	Musicology	0.214285714285	142	0.09859155
31315543	Philosophy	0.035714285714	142	0.09859155
31315543	Literature	0.071428571428	142	0.09859155
31315543	Pedagogical & Educational Research	0.035714285714	142	0.09859155
31315543	Cultural Studies	0.010204081632	142	0.09859155
31315543	Interdisciplinary research in the Social Sciences	0.045918367346	142	0.09859155
31315543	Gender Studies	0.010204081632	142	0.09859155
31315543	History	0.166666666666	142	0.09859155
31315543	Digital Humanities	0.214285714285	142	0.09859155
31315543	Linguistics	0.081632653061	142	0.09859155
31315543	Interdisciplinary research in the Humanities	0.045918367346	142	0.09859155
31315543	Political Sciences and International Relations	0.010204081632	142	0.09859155
31315543	Media Studies and Communication	0.081632653061	142	0.09859155
31315543	History & Philosophy of Science	0.023809523809	142	0.09859155
31315543	Religious Studies and Theology	0.142857142857	142	0.09859155
1250458	Interdisciplinary research in the Humanities	0.021739130434	471	0.09766454
1250458	Gender Studies	0.010869565217	471	0.09766454
1250458	Film and Theatre Studies	0.021739130434	471	0.09766454
1250458	Psychology	0.021739130434	471	0.09766454
1250458	Media Studies and Communication	0.119565217391	471	0.09766454
1250458	Interdisciplinary research in the Social Sciences	0.021739130434	471	0.09766454
1250458	Philosophy	0.097826086956	471	0.09766454
1250458	Linguistics	0.347826086956	471	0.09766454
1250458	Cultural Studies	0.010869565217	471	0.09766454
1250458	History	0.108695652173	471	0.09766454
1250458	Art and Art History	0.043478260869	471	0.09766454
1250458	Anthropology	0.043478260869	471	0.09766454
1250458	History & Philosophy of Science	0.043478260869	471	0.09766454
1250458	Literature	0.086956521739	471	0.09766454
14264528	Media Studies and Communication	0.020190476190	1280	0.09765625
14264528	Law	0.000380952380	1280	0.09765625
14264528	Library and Information Science	0.000380952380	1280	0.09765625
14264528	History & Philosophy of Science	0.017333333333	1280	0.09765625
14264528	Classical Studies	0.000380952380	1280	0.09765625
14264528	Cultural Studies	0.016190476190	1280	0.09765625
14264528	Sociology	0.004380952380	1280	0.09765625
14264528	Film and Theatre Studies	0.008380952380	1280	0.09765625
14264528	Linguistics	0.037523809523	1280	0.09765625
14264528	Pedagogical & Educational Research	0.012380952380	1280	0.09765625
14264528	Religious Studies and Theology	0.043047619047	1280	0.09765625
14264528	Anthropology	0.031047619047	1280	0.09765625
14264528	Philosophy	0.079047619047	1280	0.09765625
14264528	Interdisciplinary research in the Humanities	0.060190476190	1280	0.09765625
14264528	Art and Art History	0.027047619047	1280	0.09765625
14264528	Interdisciplinary research in the Social Sciences	0.049523809523	1280	0.09765625
14264528	Gender Studies	0.013142857142	1280	0.09765625
14264528	Economics	0.004000000000	1280	0.09765625
14264528	Literature	0.180380952380	1280	0.09765625
14264528	Musicology	0.000380952380	1280	0.09765625
14264528	Psychology	0.000380952380	1280	0.09765625
14264528	History	0.360380952380	1280	0.09765625
14264528	Archaeology	0.028380952380	1280	0.09765625
14264528	Political Sciences and International Relations	0.005523809523	1280	0.09765625
31344609	History	0.888888888888	95	0.09473684
31344609	Gender Studies	0.111111111111	95	0.09473684
1526726	History & Philosophy of Science	0.017857142857	592	0.0945946
1526726	Media Studies and Communication	0.017857142857	592	0.0945946
1526726	Linguistics	0.758928571428	592	0.0945946
1526726	Anthropology	0.004464285714	592	0.0945946
1526726	History	0.165178571428	592	0.0945946
1526726	Art and Art History	0.004464285714	592	0.0945946
1526726	Archaeology	0.004464285714	592	0.0945946
1526726	Classical Studies	0.017857142857	592	0.0945946
1526726	Psychology	0.008928571428	592	0.0945946
21952191	Cultural Studies	0.001687496704	9629	0.09377921
21952191	Digital Humanities	0.008859357696	9629	0.09377921
21952191	Human Geography and Urban Studies	0.000395507040	9629	0.09377921
21952191	History	0.087604809365	9629	0.09377921
21952191	Archaeology	0.564045773348	9629	0.09377921
21952191	Religious Studies and Theology	0.012181616832	9629	0.09377921
21952191	Film and Theatre Studies	0.000801560934	9629	0.09377921
21952191	Demography	0.000221483942	9629	0.09377921
21952191	History & Philosophy of Science	0.054817275747	9629	0.09377921
21952191	Political Sciences and International Relations	0.000395507040	9629	0.09377921
21952191	Media Studies and Communication	0.000406053894	9629	0.09377921
21952191	Interdisciplinary research in the Social Sciences	0.002333491536	9629	0.09377921
21952191	Gender Studies	0.000580076992	9629	0.09377921
21952191	Anthropology	0.094249327638	9629	0.09377921
21952191	Art and Art History	0.054142277065	9629	0.09377921
21952191	Environmental Studies	0.026419870273	9629	0.09377921
21952191	Interdisciplinary research in the Humanities	0.001908980646	9629	0.09377921
21952191	Musicology	0.001107419712	9629	0.09377921
21952191	Philosophy	0.051890523651	9629	0.09377921
21952191	Linguistics	0.032510678690	9629	0.09377921
21952191	Classical Studies	0.003414544112	9629	0.09377921
21952191	Psychology	0.006090808416	9629	0.09377921
21952191	Literature	0.002794916416	9629	0.09377921
15521404	Cultural Studies	0.031250000000	429	0.09324009
15521404	Religious Studies and Theology	0.237500000000	429	0.09324009
15521404	Art and Art History	0.018750000000	429	0.09324009
15521404	Library and Information Science	0.006250000000	429	0.09324009
15521404	Interdisciplinary research in the Humanities	0.043750000000	429	0.09324009
15521404	Philosophy	0.062500000000	429	0.09324009
15521404	Interdisciplinary research in the Social Sciences	0.025000000000	429	0.09324009
15521404	Linguistics	0.106250000000	429	0.09324009
15521404	Literature	0.043750000000	429	0.09324009
15521404	Film and Theatre Studies	0.006250000000	429	0.09324009
15521404	History & Philosophy of Science	0.075000000000	429	0.09324009
15521404	History	0.293750000000	429	0.09324009
15521404	Digital Humanities	0.006250000000	429	0.09324009
15521404	Psychology	0.050000000000	429	0.09324009
26341834	Anthropology	0.026315789473	204	0.09313726
26341834	History & Philosophy of Science	0.368421052631	204	0.09313726
26341834	Pedagogical & Educational Research	0.026315789473	204	0.09313726
26341834	Philosophy	0.421052631578	204	0.09313726
26341834	Psychology	0.052631578947	204	0.09313726
26341834	Linguistics	0.105263157894	204	0.09313726
19887199	Archaeology	0.017543859649	614	0.09283388
19887199	Art and Art History	0.070175438596	614	0.09283388
19887199	Anthropology	0.061403508771	614	0.09283388
19887199	Gender Studies	0.008771929824	614	0.09283388
19887199	History & Philosophy of Science	0.052631578947	614	0.09283388
19887199	History	0.412280701754	614	0.09283388
19887199	Literature	0.175438596491	614	0.09283388
19887199	Philosophy	0.114035087719	614	0.09283388
19887199	Linguistics	0.017543859649	614	0.09283388
19887199	Religious Studies and Theology	0.070175438596	614	0.09283388
19955221	Digital Humanities	0.002747252747	3926	0.09271523
19955221	Pedagogical & Educational Research	0.284340659340	3926	0.09271523
19955221	Literature	0.001373626373	3926	0.09271523
19955221	Musicology	0.012362637362	3926	0.09271523
19955221	Psychology	0.005494505494	3926	0.09271523
19955221	Linguistics	0.695054945054	3926	0.09271523
19955221	Interdisciplinary research in the Social Sciences	0.001373626373	3926	0.09271523
1897552	Archaeology	0.016765285996	1840	0.09184783
1897552	Anthropology	0.012820512820	1840	0.09184783
1897552	Religious Studies and Theology	0.053254437869	1840	0.09184783
1897552	Interdisciplinary research in the Humanities	0.039940828402	1840	0.09184783
1897552	Media Studies and Communication	0.021696252465	1840	0.09184783
1897552	Art and Art History	0.009861932938	1840	0.09184783
1897552	Gender Studies	0.003944773175	1840	0.09184783
1897552	Musicology	0.005917159763	1840	0.09184783
1897552	Literature	0.062623274161	1840	0.09184783
1897552	Philosophy	0.019723865877	1840	0.09184783
1897552	Economics	0.005917159763	1840	0.09184783
1897552	History & Philosophy of Science	0.008875739644	1840	0.09184783
1897552	Sociology	0.005917159763	1840	0.09184783
1897552	Film and Theatre Studies	0.008875739644	1840	0.09184783
1897552	Interdisciplinary research in the Social Sciences	0.030078895463	1840	0.09184783
1897552	Political Sciences and International Relations	0.005917159763	1840	0.09184783
1897552	Cultural Studies	0.041913214990	1840	0.09184783
1897552	Pedagogical & Educational Research	0.008875739644	1840	0.09184783
1897552	History	0.577909270216	1840	0.09184783
1897552	Psychology	0.008875739644	1840	0.09184783
1897552	Environmental Studies	0.002958579881	1840	0.09184783
1897552	Linguistics	0.047337278106	1840	0.09184783
31337155	History & Philosophy of Science	0.006578947368	3314	0.09173205
31337155	Cultural Studies	0.003759398496	3314	0.09173205
31337155	Musicology	0.001644736842	3314	0.09173205
31337155	Anthropology	0.001644736842	3314	0.09173205
31337155	Media Studies and Communication	0.039176065162	3314	0.09173205
31337155	Gender Studies	0.002114661654	3314	0.09173205
31337155	Pedagogical & Educational Research	0.004934210526	3314	0.09173205
31337155	Psychology	0.046052631578	3314	0.09173205
31337155	Religious Studies and Theology	0.008223684210	3314	0.09173205
31337155	Interdisciplinary research in the Humanities	0.015053258145	3314	0.09173205
31337155	Linguistics	0.805075187969	3314	0.09173205
31337155	Art and Art History	0.003289473684	3314	0.09173205
31337155	Political Sciences and International Relations	0.000469924812	3314	0.09173205
31337155	Philosophy	0.021381578947	3314	0.09173205
31337155	Business and Management	0.011842105263	3314	0.09173205
31337155	History	0.003289473684	3314	0.09173205
31337155	Interdisciplinary research in the Social Sciences	0.025469924812	3314	0.09173205
17509471	Religious Studies and Theology	0.125000000000	90	0.08888889
17509471	History	0.875000000000	90	0.08888889
170693	Psychology	0.016806722689	1341	0.08873975
170693	Gender Studies	0.005402160864	1341	0.08873975
170693	Musicology	0.012605042016	1341	0.08873975
170693	Library and Information Science	0.001200480192	1341	0.08873975
170693	Interdisciplinary research in the Humanities	0.006802721088	1341	0.08873975
170693	Cultural Studies	0.019407763105	1341	0.08873975
170693	Media Studies and Communication	0.039015606242	1341	0.08873975
170693	Interdisciplinary research in the Social Sciences	0.015206082432	1341	0.08873975
170693	Linguistics	0.075630252100	1341	0.08873975
170693	Literature	0.042016806722	1341	0.08873975
170693	Pedagogical & Educational Research	0.117647058823	1341	0.08873975
170693	History & Philosophy of Science	0.011204481792	1341	0.08873975
170693	Sociology	0.001200480192	1341	0.08873975
170693	Anthropology	0.004201680672	1341	0.08873975
170693	Art and Art History	0.004201680672	1341	0.08873975
170693	Philosophy	0.212885154061	1341	0.08873975
170693	Religious Studies and Theology	0.393557422969	1341	0.08873975
170693	History	0.021008403361	1341	0.08873975
19558753	Sociology	0.000985221674	1643	0.08825319
19558753	Law	0.001149425287	1643	0.08825319
19558753	History & Philosophy of Science	0.290804597701	1643	0.08825319
19558753	Media Studies and Communication	0.005008210180	1643	0.08825319
19558753	Religious Studies and Theology	0.016091954022	1643	0.08825319
19558753	Interdisciplinary research in the Social Sciences	0.013628899835	1643	0.08825319
19558753	Economics	0.006896551724	1643	0.08825319
19558753	Pedagogical & Educational Research	0.013793103448	1643	0.08825319
19558753	Library and Information Science	0.000985221674	1643	0.08825319
19558753	Linguistics	0.037931034482	1643	0.08825319
19558753	Gender Studies	0.000985221674	1643	0.08825319
19558753	Digital Humanities	0.017241379310	1643	0.08825319
19558753	Art and Art History	0.035632183908	1643	0.08825319
19558753	Anthropology	0.022988505747	1643	0.08825319
19558753	Literature	0.082758620689	1643	0.08825319
19558753	Cultural Studies	0.006157635467	1643	0.08825319
19558753	Philosophy	0.144252873563	1643	0.08825319
19558753	Musicology	0.013793103448	1643	0.08825319
19558753	Interdisciplinary research in the Humanities	0.011330049261	1643	0.08825319
19558753	Film and Theatre Studies	0.001724137931	1643	0.08825319
19558753	Archaeology	0.006896551724	1643	0.08825319
19558753	History	0.286206896551	1643	0.08825319
17755659	Psychology	0.008578431372	4671	0.08734746
17755659	Gender Studies	0.014589169000	4671	0.08734746
17755659	Interdisciplinary research in the Social Sciences	0.016631652661	4671	0.08734746
17755659	Media Studies and Communication	0.048377684407	4671	0.08734746
17755659	Art and Art History	0.078139589168	4671	0.08734746
17755659	Digital Humanities	0.060049019607	4671	0.08734746
