id	title
321028	ISO standard modeling of a large Arabic dictionary
321028	Is singular value decomposition useful for word similarity extraction?
321028	ISTC: A new method for clustering search results
321028	Is the Juice Worth the Squeeze? Costs and Benefits of Multiple Human Annotators for Clinical Text De-identification
321028	Is Your Journal Indexed in MEDLINE?
321028	ITERATIVE SIFTING IN THE SELECTION OF RESEARCH EVIDENCE: IMPLICATIONS FOR REVIEWS AND OTHER DECISION PROBLEMS
321028	IT IS NOT JUST WHAT YOU HAVE BUT HOW YOU PRESENT IT: HOW SUBCATEGORIZATION AFFECTS OPERA MARKET IDENTITIES.
321028	It’s hard being soft
321028	Ivre/drunk : étude comparative d'une série synonymique en français et en anglais
321028	Japanese/English Blog Distillation and Cross-Lingual Blog Analysis with Multilingual Wikipedia Entries as Fundamental Knowledge Source
321028	Japanese question-answering system using A* search and its improvement
321028	Japanese-to-English translations of tense, aspect, and modality using machine-learning methods and comparison with machine-translation systems on market
321028	J-GLOBAL knowledge
321028	John Davies, Marko Grobelnik and Dunja Mladenic: Semantic knowledge management
321028	Joint entity–relation knowledge embedding via cost-sensitive learning
321028	Joint learning of ontology and semantic parser from text
321028	Jointly Learning Similarity Transformations for Textual Entailment
321028	Joint Optimization for Chinese POS Tagging and Dependency Parsing
321028	Joint POS Tagging and Dependence Parsing With Transition-Based Neural Networks
321028	Joint segmentation and named entity recognition using dual decomposition in Chinese discharge summaries
321028	Joint semantic similarity assessment with raw corpus and structured ontology for semantic-oriented service discovery
321028	Jon Barwise's Papers on Natural Language Semantics
321028	Journal club
321028	JRC-Names: Multilingual entity name variants and titles as Linked Data
321028	Katibeh: A Persian news summarizer using the novel semi-supervised approach
321028	Kernel approaches for genic interaction extraction
321028	Kernel-based learning for biomedical relation extraction
321028	Kernel-based linear classification on categorical data
321028	Kernel-based semantic relation detection and classification via enriched parse tree structure
321028	Kernel Methods for Minimally Supervised WSD
321028	Kernel methods for word sense disambiguation
321028	Keyword Extraction and Clustering for Document Recommendation in Conversations
321028	Keyword extraction based on tf/idf for Chinese news document
321028	KIDNEY GENE DATABASE: A CURATED AND INTEGRATED DATABASE OF GENES INVOLVED IN KIDNEY DISEASE
321028	KIM – a semantic platform for information extraction and retrieval
321028	KiPar, a tool for systematic information retrieval regarding parameters for kinetic modelling of yeast metabolic pathways
321028	Knowledge Acquisition from Textual Documents for the Construction of Medicinal Herbs Domain Ontology
321028	Knowledge Acquisition Through Ontologies from Medical Natural Language Texts
321028	Knowledge base completion by learning pairwise-interaction differentiated embeddings
321028	Knowledge Base Completion by Variational Bayesian Neural Tensor Decomposition
321028	Knowledge Base Completion with Out-of-Knowledge-Base Entities: A Graph Neural Network Approach
321028	Knowledge Based Approaches To Nepali Word Sense Disambiguation
321028	Knowledge-based biomedical word sense disambiguation: an evaluation and application to clinical document classification
321028	Knowledge-based framework for hypothesis formation in biochemical networks
321028	Knowledge-based Methods to Help Clinicians Find Answers in MEDLINE
321028	Knowledge-based Word Sense Disambiguation with Feature Words Based on Dependency Relation and Syntax Tree
321028	Knowledge base recall: detecting and resolving the unknown unknowns by Simon Razniewski and Gerhard Weikum with Martin Vesely as coordinator
321028	Knowledge Base Refinement Using Limited Amount of Efforts from Experts
321028	Knowledge discovery based on an implicit and explicit conceptual network
321028	Knowledge discovery by automated identification and ranking of implicit relationships
321028	Knowledge Discovery in Biology and Biotechnology Texts: A Review of Techniques, Evaluation Strategies, and Applications
321028	Knowledge-Driven Event Extraction in Russian: Corpus-Based Linguistic Resources
321028	Knowledge-driven geospatial location resolution for phylogeographic models of virus migration
321028	Knowledge environments representing molecular entities for the virtual physiological human
321028	Knowledge Graph Construction from Meteorology Literature
321028	Knowledge graph refinement: A survey of approaches and evaluation methods
321028	Knowledge Representation and Management: a Linked Data Perspective
321028	Knowledge Representation: Logical, Philosophical, and Computational Foundations John F. Sowa Pacific Grove, CA: Brooks/Cole, 2000, xiv+594 pp; hardbound, ISBN 0-534-94965-7, $67.95
321028	Knowledge Representations and Inference Techniques for Medical Question Answering
321028	Knowledge-rich, computer-assisted composition of Chinese couplets
321028	Knowledge Sources for Constituent Parsing of German, a Morphologically Rich and Less-Configurational Language
321028	Korean Anaphora Recognition System to Develop Healthcare Dialogue-Type Agent
321028	Kritische Semantik. Für eine wissenschaftliche Sprachkritik im Spannungsfeld von Sprachtheorie, Sprachnorm, Sprachpraxis [Critical Semantics. In support of a Scientific Critical Appraisal of Language in the Opposing Areas of Language Theory, Language Norm, Language Use]
321028	K-State automaton burst detection model based on KOS: Emerging trends in cancer field
321028	Labeling Chinese Predicates with Semantic Roles
321028	La lexicographie et l’analyse de corpus : nouvelles perspectives
321028	Lambda pruning: an approximation of the string subsequence kernel for practical SVM classification and redundancy clustering
321028	Lancet: a high precision medication event extraction system for clinical text
321028	Language and Computers Markus Dickinson*, Chris Brew‡, and Detmar Meurers¶ (*Indiana University, ‡Educational Testing Service, and ¶University of Tɒbingen) Wiley-Blackwell, 2013, xviii+232 pp; paperbound, ISBN 978-1-4051-8305-5, $34.95; hardbound, ISBN 978-4051-8306-2, $87.95; e-book, ISBN 978-1-1183-2316-8, $22.99
321028	Language resources for Hebrew
321028	Language technology in knowledge-organization systems
321028	Language, terminology and the readability of online cancer information
321028	La relation de hiérarchie « chef » : une approche translingue français-anglais-allemand
321028	Large-scale evaluation of automated clinical note de-identification and its impact on information extraction
321028	Large-scale extraction of brain connectivity from the neuroscientific literature
321028	Large-scale extraction of gene interactions from full-text literature using DeepDive
321028	La Sémantique Du Français Technique
321028	Latent Trees for Coreference Resolution
321028	LAW, STATE AND SOCIETY IN CHINA [4]. THE NATURE OF SOCIAL AGREEMENTS (YUE) IN THE LEGAL ORDER OF MING AND QING CHINA (PART TWO)
321028	Leakage in data mining
321028	Learning Abbreviations from Chinese and English Terms by Modeling Non-Local Information
321028	Learning a Large Scale of Ontology from Japanese Wikipedia
321028	Learning an Executable Neural Semantic Parser
321028	Learning by googling
321028	Learning decision lists
321028	Learning Dependency-Based Compositional Semantics
321028	Learning Document Semantic Representation with Hybrid Deep Belief Network
321028	Learning Entailment Relations by Global Graph Structure Optimization
321028	Learning executable semantic parsers for natural language understanding
321028	Learning from syntax generalizations for automatic semantic annotation
321028	Learning Generalized Features for Semantic Role Labeling
321028	Learning Hierarchical Lexical Hyponymy
321028	Learning important models for web page blocks based on layout and content analysis
321028	Learning mDTD Extraction Patterns for Semi-structured Web Information Extraction
321028	Learning multiple distributed prototypes of semantic categories for named entity recognition
321028	Learning non-taxonomical semantic relations from domain texts
321028	Learning Non-Taxonomic Relations on Demand for Ontology Extension
321028	Learning Noun Phrase Anaphoricity in Coreference Resolution via Label Propagation
321028	LearningPinocchio: adaptive information extraction for real world applications
321028	Learning regular expressions for clinical text classification
321028	Learning Representations for Weakly Supervised Natural Language Processing Tasks
321028	Learning rules for information extraction
321028	Learning Semantic Textual Relatedness using Natural Deduction Proofs
321028	Learning statistical models of phenotypes using noisy labeled training data
321028	Learning string similarity measures for gene/protein name dictionary look-up using logistic regression
321028	Learning Summarization by Using Similarities
321028	Learning to adapt cross language information extraction wrapper
321028	Learning to Compose Distributed Representations of Relational Patterns
321028	Learning to detect english and hungarian light verb constructions
321028	Learning to extract relations for protein annotation
321028	Learning to Generate a Table-of-Contents with Supportive Knowledge
321028	Learning to identify relevant studies for systematic reviews using random forest and external information
321028	Learning to Recommend Related Entities With Serendipity for Web Search Users
321028	Learning to Refine Expansion Terms for Biomedical Information Retrieval Using Semantic Resources
321028	Learning user‐defined, domain‐specific relations: A situated case study and evaluation in plant science
321028	LEARN: SOFTWARE FOR FOREIGN LANGUAGE VOCABULARY ACQUISITION FROM ENGLISH UNRESTRICTED TEXT
321028	Le champ lexical « étendues d’eau » et quelques vocables apparentés dans le Dictionnaire explicatif et combinatoire du français contemporain (12 vocables)
321028	Le DiCoInfo – Méthodologie pour une nouvelle génération de dictionnaires spécialisés
321028	Le Français Sur Objectif(S) Spécifique(S) (FOS)
321028	Left-corner Parsing for Dependency Grammar
321028	Left-Corner Parsing for Identifying PTB-Style Nonlocal Dependencies
321028	Legal Concepts and Multilingual Contexts in Digital Information
321028	Legal Language of Health Care Consent Forms: Complexity, Comprehension, and Impact on Patient Decision Making
321028	lemonUby – A large, interlinked, syntactically-rich lexical resource for ontologies
321028	Les abréviations juridiques: méthode de recherche jurilinguistique
321028	Les définitions des émotions en français et en espagnol
321028	Less is more: possibility and necessity as centres of gravity in a usage-based classification of core modals in Polish
321028	Lessons from building a Persian written corpus: Peykare
321028	Lessons Learned from Development of De-identification System for Biomedical Research in a Korean Tertiary Hospital
321028	Lessons learnt from the Named Entity rEcognition and Linking (NEEL) challenge series
321028	Les synonymes de dans l’ensemble : de la généralité à la quantification totale, en passant par l’approximation
321028	Les unités de signification spécialisées élargissant l’objet du travail en terminologie
321028	Leveraging bilingual terminology to improve machine translation in a CAT environment
321028	Leveraging Diverse Lexical Resources for Textual Entailment Recognition
321028	Leveraging Food and Drug Administration Adverse Event Reports for the Automated Monitoring of Electronic Health Records in a Pediatric Hospital
321028	Leveraging Hierarchical Deep Semantics to Classify Implicit Discourse Relations via a Mutual Learning Method
321028	Leveraging informatics for genetic studies: use of the electronic medical record to enable a genome-wide association study of peripheral arterial disease
321028	Leveraging medical thesauri and physician feedback for improving medical literature retrieval for case queries
321028	Leveraging Unannotated Texts for Scientific Relation Extraction
321028	Lexical acquisition and semantic space models: Learning the semantics of unknown words
321028	Lexical association measures and collocation extraction
321028	Lexical choice in text generation and machine translation
321028	Lexical Co-occurrence: The Missing Link
321028	Lexicalization in natural language generation: A survey
321028	Lexically-based terminology structuring
321028	Lexical normalization for social media text
321028	Lexical paraphrases in multilingual sentence generation
321028	Lexical Representation of Multiword Expressions in Morphologically-complex Languages
321028	Lexical, syntactic, and semantic-geometric factors in the acquisition of motion predicates.
321028	Lexicographic Relevance: Selecting Information From Corpus Evidence
321028	Lexicon+TX: rapid construction of a multilingual lexicon with under-resourced languages
321028	Lexvo.org: Language-related information for the Linguistic Linked Data cloud
321028	Liberal Entity Extraction: Rapid Construction of Fine-Grained Entity Typing Systems
321028	LIGAND: chemical database for enzyme reactions
321028	Lightly supervised acquisition of named entities and linguistic patterns for multilingual text mining
321028	LimTox: a web tool for applied text mining of adverse event and toxicity associations of compounds, drugs and genes
321028	Linguistic and Cultural Characteristics of Domain Names of the Top Fifty Most-Visited Websites in the US and China: A Cross-Linguistic Study of Domain Names and e-Branding
321028	Linguistic approach for identification of medication names and related information in clinical narratives
321028	Linguistic steganography with knowledge-poor paraphrase generation
321028	Linguistic Structure Prediction
321028	Linguistic Theory Based Contextual Evidence Mining for Statistical Chinese Co-Reference Resolution
321028	Link Analysis Based on Rhetorical Relations for Multi-Document Summarization
321028	Linked data as background knowledge for information extraction on the web by Ziqi Zhang, Anna Lisa Gentile and Isabelle Augenstein with Martin Vesely as coordinator
321028	Linked Dataset description papers at the Semantic Web journal: A critical assessment
321028	Linked Lexical Knowledge Bases: Foundations and Applications
321028	LinkedSpending: OpenSpending becomes Linked Open Data
321028	Linking estrogen to Alzheimer's disease: An informatics approach
321028	Linking Fine-Grained Locations in User Comments
321028	Linking Patient Information Systems to Bibliographic Resources
321028	Linking socially contributed media with events
321028	Link Prediction on a Network of Co-occurring MeSH Terms: Towards Literature-based Discovery
321028	LION LBD: a literature-based discovery system for cancer biology
321028	Literature-aided interpretation of gene expression data with the weighted global test
321028	Literature-based automated discovery of tumor suppressor p53 phosphorylation and inhibition by NEK2
321028	Literature-based compound profiling: application to toxicogenomics
321028	Literature-based discovery by lexical statistics
321028	Literature-based discovery of new candidates for drug repurposing
321028	Literature-based discovery on the World Wide Web
321028	Literature mining and database annotation of protein phosphorylation using a rule-based system
321028	Literature mining for the biologist: from information retrieval to biological discovery
321028	Literature mining in support of drug discovery
321028	Literature mining of host–pathogen interactions: comparing feature-based supervised learning and language-based approaches
321028	Literature mining, ontologies and information visualization for drug repurposing
321028	Literature Mining Solutions for Life Science Research
321028	Literature mining: Speed reading
321028	Literature-related discovery: common factors for Parkinson’s Disease and Crohn’s Disease
321028	Literature Retrieval and Mining in Bioinformatics: State of the Art and Challenges
321028	Literome: PubMed-scale genomic knowledge base in the cloud
321028	LitInspector: literature and signal transduction pathway mining in PubMed abstracts
321028	LitMiner and WikiGene: identifying problem-related key players of gene regulation using publication abstracts
321028	LitPathExplorer: a confidence-based visual text analytics tool for exploring literature-enriched pathway models
321028	LitVar: a semantic search engine for linking genomic variant data in PubMed and PMC
321028	LiveAction
321028	Living the Future: Introduction
321028	Living with Database Conflicts: A Temporal Branching Technique
321028	LMF-aware Web services for accessing semantic lexicons
321028	Localization in Modern Standard Arabic
321028	Locative Restraints on the English Reflexive
321028	Logical Metonymy in Dutch and German: Equivalents of Begin, Finish, and Enjoy
321028	Logical Structure Recovery in Scholarly Articles with Rich Document Features
321028	Longitudinal analysis of pain in patients with metastatic prostate cancer using natural language processing of medical record text
321028	Low Cost Construction of a Multilingual Lexicon from Bilingual Lists
321028	LSAT: learning about alternative transcripts in MEDLINE
321028	LSTM-CRF Models for Named Entity Recognition
321028	LTAG-spinal and the Treebank
321028	LTDE: A Layout Tree Based Approach for Deep Page Data Extraction
321028	L-Tree Match: A New Data Extraction Model and Algorithm for Huge Text Stream with Noises
321028	Lung sounds: how doctors draw crackles and wheeze
321028	Machine-learned solutions for three stages of clinical information extraction: the state of the art at i2b2 2010
321028	Machine Learning and Rule-based Approaches to Assertion Classification
321028	Machine learning: A structuralist discipline?
321028	Machine Learning Based Approach to S-clause Segmentation
321028	Machine learning-based coreference resolution of concepts in clinical documents
321028	Machine learning-based named entity recognition via effective integration of various evidences
321028	Machine learning based prediction for peptide drift times in ion mobility spectrometry
321028	Machine learning techniques for the automation of literature reviews and systematic reviews in EFSA
321028	Machine Learning Techniques with Ontology for Subjective Answer Evaluation
321028	Machine learning to assist risk-of-bias assessments in systematic reviews
321028	Machine learning to parse breast pathology reports in Chinese
321028	Machine-Made Index for Technical Literature—An Experiment
321028	MachineProse: An Ontological Framework for Scientific Assertions
321028	Machine translation
321028	Machine translation between Hebrew and Arabic
321028	Machine Translation of English Noun Phrases into Arabic
321028	Machine translation using bilingual term entries extracted from parallel texts
321028	Making an accurate classifier ensemble by voting on classifications from imputed learning sets
321028	Making fine-grained and coarse-grained sense distinctions, both manually and automatically
321028	Making numerical information more accessible
321028	Making the Conceptual Connections: The UMLS after a Decade of Research and Development
321028	Making Watson fast
321028	Makkelijkker zoeken in Pubmed
321028	MaltOptimizer: Fast and effective parser optimization
321028	MaltParser: A language-independent system for data-driven dependency parsing
321028	Management of Dynamic Biomedical Terminologies: Current Status and Future Challenges
321028	Managing biological networks by using text mining and computer-aided curation
321028	Manual curation is not sufficient for annotation of genomic databases
321028	Mapping Abbreviations to Full Forms in Biomedical Articles
321028	Mapping Arabic WordNet synsets to Wikipedia articles using monolingual and bilingual features
321028	Mapping between domains. The aspect–modality interaction in Russian
321028	Mapping longitudinal studies to risk factors in an ontology for dementia
321028	Mapping Semantic Information from FrameNet onto VALLEX
321028	Mapping sentences to concept transferred space for semantic textual similarity
321028	Marefa
321028	Markov model recognition and classification of DNA/protein sequences within large text databases
321028	Mark-up Barking Up the Wrong Tree
321028	MARQUIS: GENERATION OF USER-TAILORED MULTILINGUAL AIR QUALITY BULLETINS
321028	Martini: using literature keywords to compare gene sets
321028	MaSTerClass: a case-based reasoning system for the classification of biomedical terms
321028	Mathematical Expression Extraction in Text Fields of Documents Based on HMM
321028	Matrix-like visualization based on topic modeling for discovering connections between disjoint disciplines
321028	Matrix representations, linear transformations, and kernels for disambiguation in natural language
321028	Maximum Entropy Model for Example-Based Machine Translation
321028	Mayo clinical Text Analysis and Knowledge Extraction System (cTAKES): architecture, component evaluation and applications
321028	Mayo Clinic NLP System for Patient Smoking Status Identification
321028	MC4WEPS: a multilingual corpus for Web people search disambiguation
321028	MCORES: a system for noun phrase coreference resolution for clinical records
321028	Meaning Estimation Scheme of Alphabetical Abbreviations using Conceptualization of Words and Wikipedia
321028	Meaning-Text Models: A Recent Trend in Soviet Linguistics
321028	Measuring distance-based semantic similarity using meronymy and hyponymy relations
321028	Measuring mono-word termhood by rank difference via corpus comparison
321028	Measuring Semantic Similarity Between Biomedical Concepts Within Multiple Ontologies
321028	Measuring the degree of specialisation of sub-technical legal terms through corpus comparison: A domain-independent method
321028	Measuring the Degree of Synonymy between Words Using Relational Similarity between Word Pairs as a Proxy
321028	Measuring the performance of aspect oriented software: A case study of Leader/Followers and Half-Sync/Half-Async architectures
321028	Measuring the Semantic Distance between Languages from a Statistical Analysis of Bilingual Dictionaries*
321028	Measuring the Strength of the Semantic Relationship Between Words
321028	Measuring Word Meaning in Context
321028	ME-based biomedical named entity recognition using lexical knowledge
321028	MedEvi: Retrieving textual evidence of relations between biomedical concepts from Medline
321028	MedEx: a medication information extraction system for clinical narratives
321028	Medical abbreviations: writing little and communicating less
321028	Medical Document Clustering Using Ontology-Based Term Similarity Measures
321028	Medical entity and attributes extraction system based on relation annotation
321028	Medical i2b2 NLP Smoking Challenge: The A-Life System Architecture and Methodology
321028	Medical informatics methods for the clinical evidence extraction
321028	Medical Informatics Research and Training at the Lister Hill National Center for Biomedical Communications
321028	Medical information retrieval: introduction to the special issue
321028	Medical Language Processing: Applications to Patient Data Representation and Automatic Encoding
321028	Medical Named Entity Recognition for Indonesian Language Using Word Representations
321028	Medical Subject Headings Used to Search the Biomedical Literature
321028	Medication information extraction with linguistic pattern matching and semantic rules
321028	MediClass: A System for Detecting and Classifying Encounter-based Clinical Events in Any Electronic Medical Record
321028	MedKit: a helper toolkit for automatic mining of MEDLINE/PubMed citations
321028	MedlineRanker: flexible ranking of biomedical literature
321028	MedlineR: an open source library in R for Medline literature data mining
321028	Medline search engine for finding genetic markers with biological significance
321028	MedMiner: An Internet Text-Mining Tool for Biomedical Information, with Application to Gene Expression Profiling
321028	MedPost: a part-of-speech tagger for bioMedical text
321028	MedScan, a natural language processing engine for MEDLINE abstracts
321028	MedSTS: a resource for clinical semantic textual similarity
321028	MedXN: an open source medication extraction and normalization tool for clinical text
321028	Meeting report on YBPW 2014 (the 3rd Young Bioinformatics PIs Workshop)
321028	MeKE: discovering the functions of gene products from biomedical literature via sentence alignment
321028	MELODI: Mining Enriched Literature Objects to Derive Intermediates
321028	Meme Media for Clipping and Combining Web Resources
321028	MeMotif: a database of linear motifs in α-helical transmembrane proteins
321028	Merging Query Results From Local Search Engines for Georeferenced Objects
321028	Meshable: searching PubMed abstracts by utilizing MeSH and MeSH-derived topical terms
321028	MeSH: a window into full text for document summarization
321028	MeSHLabeler: improving the accuracy of large-scale MeSH indexing by integrating diverse evidence
321028	MeSHSim: An R/Bioconductor package for measuring semantic similarity over MeSH headings and MEDLINE documents
321028	MeSH Up: effective MeSH text classification for improved document retrieval
321028	MetaboRank: network-based recommendation system to interpret and enrich metabolomics results
321028	Metadata interoperability in public sector information
321028	Metadata, semantics, and ontology: providing meaning to information resources
321028	MetaMap Lite: an evaluation of a new Java implementation of MetaMap
321028	METASTASIS-FREE SURVIVAL IN SCREEN AND CLINICAL DETECTED PROSTATE CANCER: A COMPARISON BETWEEN THE EUROPEAN RANDOMIZED STUDY OF SCREENING FOR PROSTATE CANCER AND NORTHERN IRELAND
321028	METEOR: An Enterprise Health Informatics Environment to Support Evidence-Based Medicine
321028	Méthodes pour la représentation informatisée de données lexicales / Methoden der Speicherung lexikalischer Daten [Methods of saving lexical data]
321028	Methodolo- gical Aspects of Semantic Relationship Extraction for Automatic Thesaurus Generation
321028	Methodological Issues in Predicting Pediatric Epilepsy Surgery Candidates through Natural Language Processing and Machine Learning
321028	Methodology and construction of the Basque WordNet
321028	Methods and resources for computing semantic relatedness
321028	Methods for automatic term recognition in domain-specific text collections: A survey
321028	Methods for Building Sense Inventories of Abbreviations in Clinical Notes
321028	Methods for extracting and classifying pairs of cognates and false friends
321028	Methods for integrating rule-based and statistical systems for Arabic to English machine translation
321028	Methods for Mining and Summarizing Text Conversations
321028	Methods for path and service planning under route constraints
321028	Methods for Semi-automated Indexing for High Precision Information Retrieval
321028	Methods of automatic term recognition: A review
321028	METIS: multiple extraction techniques for informative sentences
321028	Metrics for the scope of a collection
321028	Mibefradil Withdrawn from the Market
321028	MICE: A module for Named Entities Recognition and Classification
321028	Microblog Retrieval Using Ensemble of Feature Sets through Supervised Feature Selection
321028	Microparadigms: Chains of collective reasoning in publications about molecular interactions
321028	Mid-depth Text Understanding by Abductive Chains for Topic  Sentence Selection
321028	Migrating existing clinical content from ICD-9 to SNOMED
321028	MineBlast: a literature presentation service supporting protein annotation by data mining of BLAST results
321028	Mining and evaluation of molecular relationships in literature
321028	Mining and integration of pathway diagrams from imaging data
321028	Mining atomic Chinese abbreviations with a probabilistic single character recovery model
321028	Mining Causality for Explanation Knowledge from Text
321028	Mining clinical text for stroke prediction
321028	Mining e-cigarette adverse events in social media using Bi-LSTM recurrent neural network with word embedding representation
321028	Mining electronic health records: an additional perspective
321028	Mining Electronic Health Records (EHRs)
321028	Mining electronic health records: towards better research applications and clinical care
321028	Mining experimental evidence of molecular function claims from the literature
321028	Mining functional information associated with expression arrays
321028	Mining Health-Related Issues in Consumer Product Reviews by Using Scalable Text Analytics
321028	Mining hidden connections among biomedical concepts from disjoint biomedical literature sets through semantic-based association rule
321028	Mining knowledge from text repositories using information extraction: A review
321028	Mining layered technological information in scientific papers: A semi-supervised method
321028	Mining literature for protein-protein interactions
321028	Mining MEDLINE for implicit links between dietary substances and diseases
321028	Mining metabolites: extracting the yeast metabolome from the literature
321028	Mining of Business-Oriented Conversations at a Call Center
321028	Mining semantically related terms from biomedical literature
321028	Mining Semantics Structures from Syntactic Structures in Web Document Corpora
321028	Mining Sequential Update Summarization with Hierarchical Text Analysis
321028	Mining strong relevance between heterogeneous entities from unstructured biomedical data
321028	Mining Structures of Factual Knowledge from Text: An Effort-Light Approach
321028	Mining Summaries for Knowledge Graph Search
321028	Mining term similarities from corpora
321028	Mining the bibliome: searching for a needle in a haystack?
321028	Mining the Biomedical Literature in the Genomic Era: An Overview
321028	Mining the pharmacogenomics literature--a survey of the state of the art
321028	MINOTAUR
321028	MITRE system for clinical assertion status classification
321028	Mittheilungen über die von Kuffner'sche Sternwarte in Wien-Ottakring
321028	M. Karnaugh. The map method for synthesis of combinational logic circuits. Transactions of the American Institute of Electrical Engineers, vol. 72 part I (1953), pp. 593–598.
321028	Modality and Negation: An Introduction to the Special Issue
321028	Model-Driven Derivation of Domain Functional Requirements from Use Cases
321028	Modeling Content Structures of Domain-Specific Texts with RUP-HDP-HSMM and Its Applications
321028	Modeling Domain Ontology for Occupational Therapy Resources Using Natural Language Programming (NLP) Technology to Model Domain Ontology of Occupational Therapy Resources
321028	Modeling Electronic Discharge Summaries as a Simple Temporal Constraint Satisfaction Problem
321028	Modeling Local Coherence: An Entity-Based Approach
321028	Modeling Medical Content for Automated Summarization
321028	Modeling Multi-typed Structurally Viewed Chemicals with the UMLS Refined Semantic Network
321028	Modeling reciprocity in social interactions with probabilistic latent space models
321028	Modeling Regular Polysemy: A Study on the Semantic Classification of Catalan Adjectives
321028	Modeling Storylines in Lyrics
321028	Modeling temporal relationships in large scale clinical associations
321028	Modeling the Correlations of Relations for Knowledge Graph Embedding
321028	MODELING WORDNET GLOSSES TO PERFORM WORD SENSE DISAMBIGUATION
321028	Modelling syntactic uncertainty in lexical acquisition from texts*
321028	Modelling the ‘hurried’ bug report reading process to summarize bug reports
321028	Models to represent linguistic linked data
321028	Model-theory and implementation of property grammars with features
321028	Modified ellipsoid rotation of SPECT.
321028	ModulAR: Eye-Controlled Vision Augmentations for Head Mounted Displays
321028	MOETA: a novel text-mining model for collecting and analysing competitive intelligence
321028	Mood Identification in Bulletin Board System with Word Characteristic Dictionary
321028	Morpheme-based Efficient Korean Word Embedding
321028	Morpheme based Language Model for Part-of-Speech Tagging
321028	Morphological and Syntactic Case in Statistical Dependency Parsing
321028	Morphological disambiguation of Hebrew: a case study in classifier combination
321028	Morphologically rich Urdu grammar parsing using Earley algorithm
321028	Morphological mismatches in machine translation
321028	Morphological Segmentation and Part-of-Speech Tagging for the Arabic Heritage
321028	Morphology of compounds as standard words in persian through hidden Markov model and fuzzy method
321028	MorphoSaurus
321028	Morpho-syntactic Rules for Detecting Japanese Term Variation: Establishment and Evaluation.
321028	MoSearch: a radiologist-friendly tool for finding-based diagnostic report and image retrieval.
321028	MPTM: A tool for mining protein post-translational modifications from literature
321028	MR&MR-SUM: MAXIMUM RELEVANCE AND MINIMUM REDUNDANCY DOCUMENT SUMMARIZATION MODEL
321028	Multi-answer-focused multi-document summarization using a question-answering engine
321028	Multichannel Convolutional Neural Network for Biological Relation Extraction
321028	Multi-dimensional classification of biomedical text: Toward automated, practical provision of high-utility text to diverse users
321028	Multidimensional Text Warehousing for Automated Text Classification
321028	Multidocument summarization
321028	Multi-document summarization based on sentence cluster using non-negative matrix factorization
321028	Multi-Document Summarization Model Based on Integer Linear Programming
321028	Multidocument Summarization of Engineering Papers Based on Macro- and Microstructure
321028	Multi-document summarization via Archetypal Analysis of the content-graph joint model
321028	Multi-document summarization via submodularity
321028	MULTI-DOCUMENT TEXT SUMMARIZATION USING CLUSTERING TECHNIQUES AND LEXICAL CHAINING
321028	MULTI-ENGINE COLLABORATIVE BOOTSTRAPPING FOR WORD SENSE DISAMBIGUATION
321028	Multilayered temporal modeling for the clinical domain
321028	Multi-level semantic annotation and unified data integration using semantic web ontology in big data processing
321028	Multilingual and cross-domain temporal tagging
321028	Multilingual collocation extraction with a syntactic parser
321028	Multilingual Distant Supervised Relation Extractors Combining Multiple Feature Types
321028	Multilingual Joint Parsing of Syntactic and Semantic Dependencies with a Latent Variable Model
321028	MULTILINGUAL LEXICAL DATABASES, LEXICAL GAPS, AND SIMuLLDA
321028	Multilingual linked data patterns
321028	Multilingual natural language generation for multilingual software: A functional linguistic approach
321028	Multilingual news extraction via stopword language model scoring
321028	Multilingual query expansion in the SveMed+ bibliographic database: A case study
321028	Multilingual resources for NLP in the lexical markup framework (LMF)
321028	Multilingual Resource Sharing Across Both Related and Unrelated Languages: An Implemented, Open-Source Framework for Practical Natural Language Generation
321028	Multilingual Retrieval of Radiology Images
321028	Multilingual semantic dictionaries for natural language processing: The case of BabelNet
321028	Multilingual versus monolingual word sense disambiguation
321028	Multilinguïsation des systèmes traitant des sous-langages
321028	Multi-Modal Interface for Information Access through Extraction and Visualization of Time-Series Information
321028	Multiple Approaches to the Diagnosis of Attention Deficit Hyperactivity Disorder
321028	Multiple order semantic relation extraction
321028	Multi-relational PageRank for tree structure sense ranking
321028	Multi-Stage Automatic NE and PoS Annotation Using Pattern-Based and Statistical-Based Techniques for Thai Corpus Construction
321028	Multi-Task Learning in Deep Neural Networks for Mandarin-English Code-Mixing Speech Recognition
321028	MultiWiki
321028	Multiword Expression Processing: A Survey
321028	Multiword expressions: hard going or plain sailing?
321028	MutationFinder: a high-performance system for extracting point mutation mentions from text
321028	Mutation Mining—A Prospector's Tale
321028	Mutual comprehension of urological abbreviations
321028	Mutually Reinforced Manifold-Ranking Based Relevance Propagation Model for Query-Focused Multi-Document Summarization
321028	MWI-Sum
321028	MyMiner: a web application for computer-assisted biocuration and text annotation
321028	nala: text mining natural language mutation mentions
321028	NAMED ENTITY DISAMBIGUATION: A HYBRID APPROACH
321028	Named entity recognition and classification in biomedical text using classifier ensemble
321028	Named entity recognition for tweets
321028	Named entity recognition in Bengali and Hindi using support vector machine
321028	NAMED ENTITY RECOGNITION IN GREEK TEXTS WITH AN ENSEMBLE OF SVMS AND ACTIVE LEARNING
321028	Named Entity Recognition in Indian Languages Using Maximum Entropy Approach
321028	Named entity recognition in Vietnamese using classifier voting
